stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8592139,2,56.0,65.0,"Le Mont-sur-L., Budron"
8592139,3,54.0,65.0,"Le Mont-sur-L., Budron"
8592139,4,62.0,69.0,"Le Mont-sur-L., Budron"
8592139,5,42.0,49.0,"Le Mont-sur-L., Budron"
8592139,6,26.0,36.0,"Le Mont-sur-L., Budron"
8592141,0,50.0,55.5,"Le Mont-sur-L., Etavez"
8592141,1,56.0,63.5,"Le Mont-sur-L., Etavez"
8592141,2,51.0,55.0,"Le Mont-sur-L., Etavez"
8592141,3,50.0,56.0,"Le Mont-sur-L., Etavez"
8592141,4,58.0,62.0,"Le Mont-sur-L., Etavez"
8592141,5,33.0,36.0,"Le Mont-sur-L., Etavez"
8592141,6,23.0,28.0,"Le Mont-sur-L., Etavez"
8592142,0,61.0,69.0,"Le Mont-sur-L., Fougères"
8592142,1,67.0,74.5,"Le Mont-sur-L., Fougères"
8592142,2,63.0,70.0,"Le Mont-sur-L., Fougères"
8592142,3,62.0,69.0,"Le Mont-sur-L., Fougères"
8592142,4,67.0,76.0,"Le Mont-sur-L., Fougères"
8592142,5,46.0,52.0,"Le Mont-sur-L., Fougères"
8592142,6,35.0,41.0,"Le Mont-sur-L., Fougères"
8593815,0,66.5,83.0,"Crissier, Jura"
8593815,1,72.0,86.0,"Crissier, Jura"
8593815,2,73.0,86.0,"Crissier, Jura"
8593815,3,70.0,84.0,"Crissier, Jura"
8593815,4,76.0,89.0,"Crissier, Jura"
8593815,5,55.0,70.0,"Crissier, Jura"
8593815,6,30.0,52.0,"Crissier, Jura"
8593816,0,85.0,99.0,"Crissier, Marcolet"
8593816,1,88.0,103.0,"Crissier, Marcolet"
8593816,2,91.0,107.0,"Crissier, Marcolet"
8593816,3,86.0,102.0,"Crissier, Marcolet"
8593816,4,90.0,107.0,"Crissier, Marcolet"
8593816,5,63.0,76.0,"Crissier, Marcolet"
8593816,6,40.0,52.0,"Crissier, Marcolet"
8595147,0,67.0,82.0,"Cheseaux-sur-L., Châtelard"
8595147,1,71.0,84.0,"Cheseaux-sur-L., Châtelard"
8595147,2,74.0,86.0,"Cheseaux-sur-L., Châtelard"
8595147,3,66.0,79.0,"Cheseaux-sur-L., Châtelard"
8595147,4,74.0,88.0,"Cheseaux-sur-L., Châtelard"
8595147,5,49.0,60.0,"Cheseaux-sur-L., Châtelard"
8595147,6,28.0,40.0,"Cheseaux-sur-L., Châtelard"
8595148,0,101.0,105.0,"Crissier, Chisaz"
8595148,1,105.0,108.0,"Crissier, Chisaz"
8595148,2,109.0,112.0,"Crissier, Chisaz"
8595148,3,106.0,111.0,"Crissier, Chisaz"
8595148,4,107.5,112.0,"Crissier, Chisaz"
8595148,5,82.0,85.0,"Crissier, Chisaz"
8595148,6,54.0,61.0,"Crissier, Chisaz"
