stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8579254,0,0.0,39.0,"Lausanne, St-François"
8579254,1,0.0,37.0,"Lausanne, St-François"
8579254,2,0.0,43.5,"Lausanne, St-François"
8579254,3,0.0,37.0,"Lausanne, St-François"
8579254,4,0.0,37.0,"Lausanne, St-François"
8579254,5,0.0,20.0,"Lausanne, St-François"
8579254,6,0.0,20.0,"Lausanne, St-François"
8591985,0,218.5,219.5,"Lausanne, jardin botanique"
8591986,0,42.0,56.0,"Lausanne, Beau-Rivage"
8591986,1,40.5,53.5,"Lausanne, Beau-Rivage"
8591986,2,46.0,58.0,"Lausanne, Beau-Rivage"
8591986,3,43.0,57.0,"Lausanne, Beau-Rivage"
8591986,4,44.0,59.0,"Lausanne, Beau-Rivage"
8591986,5,50.0,62.0,"Lausanne, Beau-Rivage"
8591986,6,22.0,36.0,"Lausanne, Beau-Rivage"
8591989,0,55.0,63.0,"Lausanne, Bellerive"
8591989,1,52.0,60.0,"Lausanne, Bellerive"
8591989,2,54.0,65.0,"Lausanne, Bellerive"
8591989,3,55.0,66.0,"Lausanne, Bellerive"
8591989,4,50.0,62.5,"Lausanne, Bellerive"
8591989,5,52.0,65.0,"Lausanne, Bellerive"
8591989,6,44.0,51.0,"Lausanne, Bellerive"
8592020,0,54.0,71.0,"Lausanne, Closelet"
8592020,1,52.0,67.0,"Lausanne, Closelet"
8592020,2,61.0,75.0,"Lausanne, Closelet"
8592020,3,56.0,71.0,"Lausanne, Closelet"
8592020,4,52.5,67.0,"Lausanne, Closelet"
8592020,5,51.0,63.5,"Lausanne, Closelet"
8592020,6,47.0,56.0,"Lausanne, Closelet"
8592026,0,9.0,30.0,"Lausanne, Croix d'Ouchy"
8592026,1,6.0,27.0,"Lausanne, Croix d'Ouchy"
8592026,2,12.0,32.0,"Lausanne, Croix d'Ouchy"
8592026,3,11.0,29.5,"Lausanne, Croix d'Ouchy"
8592026,4,10.0,29.0,"Lausanne, Croix d'Ouchy"
8592026,5,25.0,40.0,"Lausanne, Croix d'Ouchy"
8592026,6,6.0,17.0,"Lausanne, Croix d'Ouchy"
8592028,0,204.0,221.0,"Lausanne, Délices"
8592028,6,211.0,216.0,"Lausanne, Délices"
8592051,0,22.0,68.0,"Lausanne, Georgette"
8592051,1,20.0,66.0,"Lausanne, Georgette"
8592051,2,28.0,72.0,"Lausanne, Georgette"
8592051,3,19.5,67.0,"Lausanne, Georgette"
8592051,4,18.0,68.0,"Lausanne, Georgette"
8592051,5,7.0,53.0,"Lausanne, Georgette"
8592051,6,13.0,45.0,"Lausanne, Georgette"
8592061,0,37.0,46.0,"Lausanne, Jordils"
8592061,1,34.0,44.0,"Lausanne, Jordils"
8592061,2,41.0,50.0,"Lausanne, Jordils"
8592061,3,39.0,49.0,"Lausanne, Jordils"
8592061,4,40.0,50.0,"Lausanne, Jordils"
8592061,5,31.0,38.0,"Lausanne, Jordils"
8592061,6,6.0,10.0,"Lausanne, Jordils"
8592072,0,25.0,45.0,"Lausanne, Mirabeau"
8592072,1,31.0,52.0,"Lausanne, Mirabeau"
8592072,2,37.5,55.0,"Lausanne, Mirabeau"
8592072,3,31.0,47.0,"Lausanne, Mirabeau"
8592072,4,27.0,42.0,"Lausanne, Mirabeau"
8592072,5,34.0,48.0,"Lausanne, Mirabeau"
8592072,6,41.0,50.5,"Lausanne, Mirabeau"
8592079,0,35.0,56.0,"Lausanne, Mont-Fleuri"
8592079,1,35.0,52.5,"Lausanne, Mont-Fleuri"
8592079,2,42.0,58.0,"Lausanne, Mont-Fleuri"
8592079,3,42.0,57.0,"Lausanne, Mont-Fleuri"
8592079,4,34.5,53.0,"Lausanne, Mont-Fleuri"
8592079,5,52.0,66.0,"Lausanne, Mont-Fleuri"
8592079,6,43.0,52.0,"Lausanne, Mont-Fleuri"
8592086,0,7.0,40.0,"Lausanne, Ouchy-Olympique"
8592086,1,7.0,38.0,"Lausanne, Ouchy-Olympique"
8592086,2,13.0,43.0,"Lausanne, Ouchy-Olympique"
8592086,3,8.0,41.0,"Lausanne, Ouchy-Olympique"
8592086,4,12.0,46.0,"Lausanne, Ouchy-Olympique"
8592086,5,11.0,41.0,"Lausanne, Ouchy-Olympique"
8592086,6,-12.0,20.0,"Lausanne, Ouchy-Olympique"
8592090,0,59.0,67.0,"Lausanne, Pêcheurs"
8592090,1,60.0,70.0,"Lausanne, Pêcheurs"
8592090,2,63.0,73.0,"Lausanne, Pêcheurs"
8592090,3,61.0,73.0,"Lausanne, Pêcheurs"
8592090,4,62.0,72.5,"Lausanne, Pêcheurs"
8592090,5,58.0,66.0,"Lausanne, Pêcheurs"
8592090,6,49.0,54.0,"Lausanne, Pêcheurs"
8592121,0,38.0,55.0,"Lausanne, Théâtre de Vidy"
8592121,1,40.0,56.0,"Lausanne, Théâtre de Vidy"
8592121,2,39.0,58.0,"Lausanne, Théâtre de Vidy"
8592121,3,40.0,58.0,"Lausanne, Théâtre de Vidy"
8592121,4,38.0,55.0,"Lausanne, Théâtre de Vidy"
8592121,5,40.0,56.0,"Lausanne, Théâtre de Vidy"
8592121,6,35.0,47.0,"Lausanne, Théâtre de Vidy"
8593838,0,0.0,58.0,"Lausanne, Maladière-Lac"
8593838,1,0.0,57.0,"Lausanne, Maladière-Lac"
8593838,2,0.0,62.0,"Lausanne, Maladière-Lac"
8593838,3,0.0,54.0,"Lausanne, Maladière-Lac"
8593838,4,0.0,59.0,"Lausanne, Maladière-Lac"
8593838,5,0.0,62.0,"Lausanne, Maladière-Lac"
8593838,6,0.0,38.0,"Lausanne, Maladière-Lac"
