stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8579256,0,8.0,62.0,"Pully, Val-Vert"
8579256,1,12.0,67.0,"Pully, Val-Vert"
8579256,2,9.0,66.0,"Pully, Val-Vert"
8579256,3,9.0,65.0,"Pully, Val-Vert"
8579256,4,12.0,67.0,"Pully, Val-Vert"
8579256,5,18.0,71.0,"Pully, Val-Vert"
8579256,6,8.0,57.0,"Pully, Val-Vert"
8579257,0,55.0,68.0,"Belmont-sur-L., centre"
8579257,1,60.0,75.0,"Belmont-sur-L., centre"
8579257,2,59.0,72.0,"Belmont-sur-L., centre"
8579257,3,58.5,75.0,"Belmont-sur-L., centre"
8579257,4,61.0,75.0,"Belmont-sur-L., centre"
8579257,5,43.0,56.0,"Belmont-sur-L., centre"
8579257,6,35.0,42.0,"Belmont-sur-L., centre"
8579258,0,47.0,57.0,"Belmont-sur-L., Blessoney"
8579258,1,52.0,61.5,"Belmont-sur-L., Blessoney"
8579258,2,53.0,61.0,"Belmont-sur-L., Blessoney"
8579258,3,51.0,60.0,"Belmont-sur-L., Blessoney"
8579258,4,53.0,62.0,"Belmont-sur-L., Blessoney"
8579258,5,36.0,44.0,"Belmont-sur-L., Blessoney"
8579258,6,31.5,37.0,"Belmont-sur-L., Blessoney"
8579259,0,12.0,26.0,"Lutry, Landar"
8579259,1,19.0,28.0,"Lutry, Landar"
8579259,2,17.0,29.0,"Lutry, Landar"
8579259,3,17.0,29.0,"Lutry, Landar"
8579259,4,21.0,29.5,"Lutry, Landar"
8579259,5,2.0,22.0,"Lutry, Landar"
8579259,6,0.0,20.0,"Lutry, Landar"
8579260,0,35.0,44.0,"Lutry, Croix/Lutry"
8579260,1,41.0,51.0,"Lutry, Croix/Lutry"
8579260,2,42.0,53.0,"Lutry, Croix/Lutry"
8579260,3,43.0,55.0,"Lutry, Croix/Lutry"
8579260,4,45.0,57.0,"Lutry, Croix/Lutry"
8579260,5,19.0,30.0,"Lutry, Croix/Lutry"
