stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8501210,0,0.0,0.0,"Lausanne, Bourdonnette"
8501210,1,0.0,0.0,"Lausanne, Bourdonnette"
8501210,2,0.0,0.0,"Lausanne, Bourdonnette"
8501210,3,0.0,0.0,"Lausanne, Bourdonnette"
8501210,4,0.0,0.0,"Lausanne, Bourdonnette"
8501210,5,0.0,0.0,"Lausanne, Bourdonnette"
8501210,6,0.0,0.0,"Lausanne, Bourdonnette"
8591986,0,74.0,90.0,"Lausanne, Beau-Rivage"
8591986,1,53.0,57.0,"Lausanne, Beau-Rivage"
8591986,2,45.0,64.0,"Lausanne, Beau-Rivage"
8591986,3,74.0,83.0,"Lausanne, Beau-Rivage"
8591986,4,35.0,42.5,"Lausanne, Beau-Rivage"
8591986,5,64.5,68.5,"Lausanne, Beau-Rivage"
8591986,6,43.0,47.0,"Lausanne, Beau-Rivage"
8591989,0,0.0,15.0,"Lausanne, Bellerive"
8591989,1,3.0,18.5,"Lausanne, Bellerive"
8591989,2,4.0,18.0,"Lausanne, Bellerive"
8591989,3,10.0,24.0,"Lausanne, Bellerive"
8591989,4,-3.0,11.0,"Lausanne, Bellerive"
8591989,5,24.0,35.0,"Lausanne, Bellerive"
8591989,6,0.0,10.0,"Lausanne, Bellerive"
8591995,2,157.0,157.0,"Lausanne, Bois de Vaux"
8591995,4,44.0,44.0,"Lausanne, Bois de Vaux"
8591995,5,115.0,124.5,"Lausanne, Bois de Vaux"
8592029,0,68.5,72.5,"Lausanne, Denantou"
8592029,1,63.5,63.5,"Lausanne, Denantou"
8592029,2,70.0,76.0,"Lausanne, Denantou"
8592029,3,94.0,95.0,"Lausanne, Denantou"
8592029,4,40.0,40.0,"Lausanne, Denantou"
8592029,5,48.0,51.0,"Lausanne, Denantou"
8592029,6,56.0,65.0,"Lausanne, Denantou"
8592039,0,79.5,83.5,"Lausanne, Elysée"
8592039,1,61.0,67.0,"Lausanne, Elysée"
8592039,2,59.5,61.0,"Lausanne, Elysée"
8592039,3,86.0,90.0,"Lausanne, Elysée"
8592039,4,39.0,39.0,"Lausanne, Elysée"
8592039,5,55.0,59.0,"Lausanne, Elysée"
8592039,6,53.5,60.0,"Lausanne, Elysée"
8592061,0,84.0,88.5,"Lausanne, Jordils"
8592061,1,62.0,67.0,"Lausanne, Jordils"
8592061,2,58.5,62.0,"Lausanne, Jordils"
8592061,3,86.0,90.0,"Lausanne, Jordils"
8592061,4,34.0,34.5,"Lausanne, Jordils"
8592061,5,65.0,68.0,"Lausanne, Jordils"
8592061,6,57.0,62.0,"Lausanne, Jordils"
8592084,0,99.0,103.5,"Lausanne, Musée Olympique"
8592084,1,86.0,94.0,"Lausanne, Musée Olympique"
8592084,2,84.5,87.0,"Lausanne, Musée Olympique"
8592084,3,107.0,112.0,"Lausanne, Musée Olympique"
8592084,4,49.0,49.0,"Lausanne, Musée Olympique"
8592084,5,58.0,70.0,"Lausanne, Musée Olympique"
8592084,6,68.0,82.0,"Lausanne, Musée Olympique"
8592086,0,-10.0,27.0,"Lausanne, Ouchy-Olympique"
8592086,1,-4.0,31.0,"Lausanne, Ouchy-Olympique"
8592086,2,-3.0,35.0,"Lausanne, Ouchy-Olympique"
8592086,3,-2.0,36.0,"Lausanne, Ouchy-Olympique"
8592086,4,-6.0,26.0,"Lausanne, Ouchy-Olympique"
8592086,5,0.0,35.0,"Lausanne, Ouchy-Olympique"
8592086,6,-12.0,22.0,"Lausanne, Ouchy-Olympique"
8592090,0,38.0,48.0,"Lausanne, Pêcheurs"
8592090,1,42.0,51.0,"Lausanne, Pêcheurs"
8592090,2,42.0,53.0,"Lausanne, Pêcheurs"
8592090,3,46.0,55.0,"Lausanne, Pêcheurs"
8592090,4,34.0,44.0,"Lausanne, Pêcheurs"
8592090,5,55.0,61.0,"Lausanne, Pêcheurs"
8592090,6,41.0,47.0,"Lausanne, Pêcheurs"
8592114,2,122.0,122.0,"Lausanne, Sablons"
8592114,4,96.0,96.0,"Lausanne, Sablons"
8592114,5,67.5,67.5,"Lausanne, Sablons"
8592121,0,51.0,66.0,"Lausanne, Théâtre de Vidy"
8592121,1,55.0,70.0,"Lausanne, Théâtre de Vidy"
8592121,2,53.0,69.0,"Lausanne, Théâtre de Vidy"
8592121,3,57.0,74.0,"Lausanne, Théâtre de Vidy"
8592121,4,46.0,59.0,"Lausanne, Théâtre de Vidy"
8592121,5,72.0,85.0,"Lausanne, Théâtre de Vidy"
8592121,6,53.0,65.0,"Lausanne, Théâtre de Vidy"
8592197,0,0.0,0.0,"Pully, Tour Haldimand"
8592197,1,0.0,0.0,"Pully, Tour Haldimand"
8592197,2,0.0,0.0,"Pully, Tour Haldimand"
8592197,3,0.0,0.0,"Pully, Tour Haldimand"
8592197,4,0.0,0.0,"Pully, Tour Haldimand"
8592197,5,0.0,0.0,"Pully, Tour Haldimand"
8592197,6,0.0,0.0,"Pully, Tour Haldimand"
8593838,5,34.0,43.0,"Lausanne, Maladière-Lac"
8595933,0,32.0,35.0,"Lausanne, Parc Musée Olympique"
8595933,1,37.0,40.0,"Lausanne, Parc Musée Olympique"
8595933,2,38.0,41.0,"Lausanne, Parc Musée Olympique"
8595933,3,38.0,40.0,"Lausanne, Parc Musée Olympique"
8595933,4,35.0,39.0,"Lausanne, Parc Musée Olympique"
8595933,5,34.0,37.0,"Lausanne, Parc Musée Olympique"
8595933,6,31.0,34.0,"Lausanne, Parc Musée Olympique"
8595934,0,-5.0,12.5,"Lausanne, Siège du CIO"
8595934,1,-1.0,15.0,"Lausanne, Siège du CIO"
8595934,2,-4.0,13.0,"Lausanne, Siège du CIO"
8595934,3,0.0,16.0,"Lausanne, Siège du CIO"
8595934,4,-10.0,7.0,"Lausanne, Siège du CIO"
8595934,5,3.0,17.0,"Lausanne, Siège du CIO"
8595934,6,0.0,12.0,"Lausanne, Siège du CIO"
8595935,0,28.0,37.0,"Lausanne, Stade de Coubertin"
8595935,1,31.0,42.0,"Lausanne, Stade de Coubertin"
8595935,2,30.0,40.0,"Lausanne, Stade de Coubertin"
8595935,3,35.0,45.0,"Lausanne, Stade de Coubertin"
8595935,4,24.0,32.0,"Lausanne, Stade de Coubertin"
8595935,5,35.0,45.0,"Lausanne, Stade de Coubertin"
8595935,6,33.0,43.0,"Lausanne, Stade de Coubertin"
8595936,0,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,1,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,2,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,3,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,4,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,5,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595936,6,0.0,0.0,"Lausanne, Tour Haldimand-Lac"
8595937,0,23.0,43.0,"Lausanne, sports UNIL-EPFL"
8595937,1,27.0,46.0,"Lausanne, sports UNIL-EPFL"
8595937,2,25.0,45.0,"Lausanne, sports UNIL-EPFL"
8595937,3,29.0,46.0,"Lausanne, sports UNIL-EPFL"
8595937,4,21.0,38.0,"Lausanne, sports UNIL-EPFL"
8595937,5,30.0,46.0,"Lausanne, sports UNIL-EPFL"
8595937,6,31.0,46.0,"Lausanne, sports UNIL-EPFL"
8595938,0,10.0,21.0,"Lausanne, Vidy-Port"
8595938,1,15.0,25.0,"Lausanne, Vidy-Port"
8595938,2,15.0,26.0,"Lausanne, Vidy-Port"
8595938,3,19.0,30.0,"Lausanne, Vidy-Port"
8595938,4,7.0,17.0,"Lausanne, Vidy-Port"
8595938,5,30.0,38.0,"Lausanne, Vidy-Port"
8595938,6,16.0,25.0,"Lausanne, Vidy-Port"
8595939,0,34.0,41.0,"Lausanne, Parc Bourget"
