stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8501207,0,31.0,54.0,"Lausanne, Montelly"
8501207,1,42.0,66.0,"Lausanne, Montelly"
8501207,2,39.0,61.0,"Lausanne, Montelly"
8501207,3,43.0,66.0,"Lausanne, Montelly"
8501207,4,42.0,65.0,"Lausanne, Montelly"
8501207,5,46.0,66.0,"Lausanne, Montelly"
8501207,6,24.0,40.0,"Lausanne, Montelly"
8504176,0,23.5,64.0,"Lausanne, Tunnel"
8504176,1,44.0,88.0,"Lausanne, Tunnel"
8504176,2,46.0,97.0,"Lausanne, Tunnel"
8504176,3,46.0,93.0,"Lausanne, Tunnel"
8504176,4,49.0,100.0,"Lausanne, Tunnel"
8504176,5,55.0,88.0,"Lausanne, Tunnel"
8504176,6,35.0,67.0,"Lausanne, Tunnel"
8579254,4,197.0,197.0,"Lausanne, St-François"
8590442,0,52.0,94.0,"Lausanne, Riponne-M. Béjart"
8590442,1,73.0,116.0,"Lausanne, Riponne-M. Béjart"
8590442,2,74.0,118.0,"Lausanne, Riponne-M. Béjart"
8590442,3,76.0,122.0,"Lausanne, Riponne-M. Béjart"
8590442,4,78.0,123.0,"Lausanne, Riponne-M. Béjart"
8590442,5,62.0,106.0,"Lausanne, Riponne-M. Béjart"
8590442,6,40.0,79.0,"Lausanne, Riponne-M. Béjart"
8591982,0,64.0,83.0,"Lausanne, Barre"
8591982,1,103.0,122.0,"Lausanne, Barre"
8591982,2,120.0,139.0,"Lausanne, Barre"
8591982,3,110.0,130.0,"Lausanne, Barre"
8591982,4,114.0,134.0,"Lausanne, Barre"
8591982,5,116.0,137.0,"Lausanne, Barre"
8591982,6,80.0,96.0,"Lausanne, Barre"
8591988,0,44.0,96.0,"Lausanne, Bel-Air"
8591988,1,70.0,121.0,"Lausanne, Bel-Air"
8591988,2,72.0,122.0,"Lausanne, Bel-Air"
8591988,3,73.0,124.0,"Lausanne, Bel-Air"
8591988,4,75.0,127.0,"Lausanne, Bel-Air"
8591988,5,67.0,118.0,"Lausanne, Bel-Air"
8591988,6,32.0,70.0,"Lausanne, Bel-Air"
8591990,0,26.0,45.0,"Lausanne, Belvédère"
8591990,1,47.0,67.0,"Lausanne, Belvédère"
8591990,2,49.0,71.0,"Lausanne, Belvédère"
8591990,3,49.0,70.0,"Lausanne, Belvédère"
8591990,4,53.0,74.0,"Lausanne, Belvédère"
8591990,5,47.0,65.0,"Lausanne, Belvédère"
8591990,6,6.0,20.0,"Lausanne, Belvédère"
8591991,4,828.0,828.0,"Lausanne, Benj. Constant"
8592004,1,160.5,177.0,"Lausanne, Cécil"
8592010,0,20.0,56.0,"Lausanne, Chauderon"
8592010,1,42.0,82.0,"Lausanne, Chauderon"
8592010,2,46.0,83.0,"Lausanne, Chauderon"
8592010,3,48.0,85.0,"Lausanne, Chauderon"
8592010,4,51.0,86.0,"Lausanne, Chauderon"
8592010,5,38.0,75.0,"Lausanne, Chauderon"
8592010,6,4.0,39.0,"Lausanne, Chauderon"
8592016,0,72.0,75.0,"Lausanne, Chocolatière"
8592016,1,82.0,84.0,"Lausanne, Chocolatière"
8592016,2,86.0,89.0,"Lausanne, Chocolatière"
8592016,3,86.0,89.0,"Lausanne, Chocolatière"
8592016,4,86.0,88.0,"Lausanne, Chocolatière"
8592016,5,84.0,88.0,"Lausanne, Chocolatière"
8592016,6,73.0,76.0,"Lausanne, Chocolatière"
8592021,0,23.0,40.0,"Lausanne, Cottages"
8592021,1,33.0,50.0,"Lausanne, Cottages"
8592021,2,32.0,48.0,"Lausanne, Cottages"
8592021,3,32.0,50.0,"Lausanne, Cottages"
8592021,4,33.0,49.0,"Lausanne, Cottages"
8592021,5,36.0,53.0,"Lausanne, Cottages"
8592021,6,27.0,39.0,"Lausanne, Cottages"
8592053,0,43.0,64.0,"Lausanne, Grande-Borde"
8592053,1,51.0,71.0,"Lausanne, Grande-Borde"
8592053,2,50.0,70.0,"Lausanne, Grande-Borde"
8592053,3,52.0,75.0,"Lausanne, Grande-Borde"
8592053,4,57.0,77.0,"Lausanne, Grande-Borde"
8592053,5,59.0,78.0,"Lausanne, Grande-Borde"
8592053,6,70.0,81.0,"Lausanne, Grande-Borde"
8592054,0,0.0,0.0,"Lausanne, Grand Vennes"
8592054,1,0.0,0.0,"Lausanne, Grand Vennes"
8592054,2,0.0,0.0,"Lausanne, Grand Vennes"
8592054,3,0.0,0.0,"Lausanne, Grand Vennes"
8592054,4,0.0,0.0,"Lausanne, Grand Vennes"
8592054,5,0.0,0.0,"Lausanne, Grand Vennes"
8592054,6,0.0,0.0,"Lausanne, Grand Vennes"
8592059,0,14.0,31.0,"Lausanne, Hermitage"
8592059,1,26.0,44.0,"Lausanne, Hermitage"
8592059,2,33.0,51.0,"Lausanne, Hermitage"
8592059,3,33.0,50.0,"Lausanne, Hermitage"
8592059,4,33.0,51.0,"Lausanne, Hermitage"
8592059,5,33.0,50.0,"Lausanne, Hermitage"
8592059,6,28.0,41.0,"Lausanne, Hermitage"
8592063,0,43.0,56.0,"Lausanne, Lac Sauvabelin"
8592063,1,53.0,66.0,"Lausanne, Lac Sauvabelin"
8592063,2,59.0,71.0,"Lausanne, Lac Sauvabelin"
8592063,3,58.0,71.0,"Lausanne, Lac Sauvabelin"
8592063,4,56.5,69.0,"Lausanne, Lac Sauvabelin"
8592063,5,60.0,73.0,"Lausanne, Lac Sauvabelin"
8592063,6,58.5,71.0,"Lausanne, Lac Sauvabelin"
8592066,0,68.0,79.0,"Lausanne, Libellules"
8592066,1,72.0,85.0,"Lausanne, Libellules"
8592066,2,74.0,88.0,"Lausanne, Libellules"
8592066,3,74.5,87.0,"Lausanne, Libellules"
8592066,4,74.0,87.0,"Lausanne, Libellules"
8592066,5,77.0,88.0,"Lausanne, Libellules"
8592066,6,72.0,80.0,"Lausanne, Libellules"
8592067,0,52.0,63.0,"Lausanne, Lisière"
8592067,1,61.0,74.0,"Lausanne, Lisière"
8592067,2,66.0,79.0,"Lausanne, Lisière"
8592067,3,65.0,79.0,"Lausanne, Lisière"
8592067,4,65.0,77.5,"Lausanne, Lisière"
8592067,5,68.0,78.0,"Lausanne, Lisière"
8592067,6,59.0,67.0,"Lausanne, Lisière"
8592071,0,43.0,55.0,"Lausanne, Mémise"
8592071,1,51.0,64.0,"Lausanne, Mémise"
8592071,2,49.0,62.5,"Lausanne, Mémise"
8592071,3,54.0,66.0,"Lausanne, Mémise"
8592071,4,57.0,69.0,"Lausanne, Mémise"
8592071,5,58.0,70.0,"Lausanne, Mémise"
8592071,6,58.0,67.0,"Lausanne, Mémise"
8592091,0,33.0,41.0,"Lausanne, Petit Château"
8592091,1,74.0,83.0,"Lausanne, Petit Château"
8592091,2,93.0,102.0,"Lausanne, Petit Château"
8592091,3,85.0,93.0,"Lausanne, Petit Château"
8592091,4,88.0,93.0,"Lausanne, Petit Château"
8592091,5,75.5,87.0,"Lausanne, Petit Château"
8592091,6,49.0,54.5,"Lausanne, Petit Château"
8592105,0,0.0,0.0,"Lausanne, Provence nord"
8592105,1,0.0,0.0,"Lausanne, Provence nord"
8592105,2,0.0,0.0,"Lausanne, Provence nord"
8592105,3,0.0,0.0,"Lausanne, Provence nord"
8592105,4,0.0,0.0,"Lausanne, Provence nord"
8592105,5,0.0,0.0,"Lausanne, Provence nord"
8592105,6,0.0,0.0,"Lausanne, Provence nord"
8592106,0,36.0,56.0,"Lausanne, Provence sud"
8592106,1,45.0,64.0,"Lausanne, Provence sud"
8592106,2,43.0,62.0,"Lausanne, Provence sud"
8592106,3,44.0,65.0,"Lausanne, Provence sud"
8592106,4,44.0,63.0,"Lausanne, Provence sud"
8592106,5,48.0,64.0,"Lausanne, Provence sud"
8592106,6,35.0,49.0,"Lausanne, Provence sud"
8592111,1,188.0,204.5,"Lausanne, Rouvraie"
8592111,3,432.0,449.0,"Lausanne, Rouvraie"
