stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8591981,0,70.0,81.0,"Lausanne, avenue du Léman"
8591981,1,77.0,88.0,"Lausanne, avenue du Léman"
8591981,2,80.0,92.0,"Lausanne, avenue du Léman"
8591981,3,76.0,88.0,"Lausanne, avenue du Léman"
8591981,4,78.0,89.0,"Lausanne, avenue du Léman"
8591981,5,99.0,110.0,"Lausanne, avenue du Léman"
8591981,6,94.0,103.0,"Lausanne, avenue du Léman"
8591988,0,7.0,46.0,"Lausanne, Bel-Air"
8591988,1,16.0,56.0,"Lausanne, Bel-Air"
8591988,2,17.0,56.0,"Lausanne, Bel-Air"
8591988,3,15.0,55.0,"Lausanne, Bel-Air"
8591988,4,17.5,59.0,"Lausanne, Bel-Air"
8591988,5,51.0,88.0,"Lausanne, Bel-Air"
8591988,6,25.0,55.0,"Lausanne, Bel-Air"
8591993,0,76.0,93.0,"Lausanne, Béthanie"
8591993,1,83.0,100.0,"Lausanne, Béthanie"
8591993,2,84.0,102.0,"Lausanne, Béthanie"
8591993,3,79.0,97.0,"Lausanne, Béthanie"
8591993,4,84.0,102.0,"Lausanne, Béthanie"
8591993,5,96.0,114.0,"Lausanne, Béthanie"
8591993,6,65.0,79.0,"Lausanne, Béthanie"
8591999,0,63.0,78.0,"Lausanne, Bonne-Espérance"
8591999,1,65.0,80.0,"Lausanne, Bonne-Espérance"
8591999,2,68.0,84.0,"Lausanne, Bonne-Espérance"
8591999,3,66.0,81.0,"Lausanne, Bonne-Espérance"
8591999,4,64.0,80.0,"Lausanne, Bonne-Espérance"
8591999,5,103.0,119.0,"Lausanne, Bonne-Espérance"
8591999,6,96.0,111.0,"Lausanne, Bonne-Espérance"
8592001,0,176.0,199.0,"Lausanne, Boston"
8592001,4,156.0,156.0,"Lausanne, Boston"
8592001,5,240.0,250.5,"Lausanne, Boston"
8592004,1,850.0,853.0,"Lausanne, Cécil"
8592004,2,835.0,847.0,"Lausanne, Cécil"
8592004,3,579.0,603.0,"Lausanne, Cécil"
8592010,0,1.0,61.0,"Lausanne, Chauderon"
8592010,1,8.0,70.0,"Lausanne, Chauderon"
8592010,2,9.0,69.0,"Lausanne, Chauderon"
8592010,3,2.0,59.0,"Lausanne, Chauderon"
8592010,4,7.0,68.0,"Lausanne, Chauderon"
8592010,5,44.0,100.0,"Lausanne, Chauderon"
8592010,6,28.0,79.0,"Lausanne, Chauderon"
8592011,0,52.0,76.0,"Lausanne, Chauderon-Ale"
8592011,1,64.0,89.0,"Lausanne, Chauderon-Ale"
8592011,2,63.0,89.0,"Lausanne, Chauderon-Ale"
8592011,3,60.0,86.0,"Lausanne, Chauderon-Ale"
8592011,4,68.0,91.0,"Lausanne, Chauderon-Ale"
8592011,5,59.5,87.0,"Lausanne, Chauderon-Ale"
8592011,6,13.0,31.0,"Lausanne, Chauderon-Ale"
8592012,0,44.0,57.0,"Lausanne, chemin du Cap"
8592012,1,44.0,56.0,"Lausanne, chemin du Cap"
8592012,2,44.0,58.0,"Lausanne, chemin du Cap"
8592012,3,43.0,57.0,"Lausanne, chemin du Cap"
8592012,4,42.0,56.0,"Lausanne, chemin du Cap"
8592012,5,87.0,95.0,"Lausanne, chemin du Cap"
8592012,6,80.0,88.0,"Lausanne, chemin du Cap"
8592032,0,43.0,65.0,"Lausanne, Dranse"
8592032,1,48.5,69.0,"Lausanne, Dranse"
8592032,2,50.0,71.0,"Lausanne, Dranse"
8592032,3,45.0,67.0,"Lausanne, Dranse"
8592032,4,52.0,74.0,"Lausanne, Dranse"
8592032,5,63.0,85.0,"Lausanne, Dranse"
8592032,6,34.0,50.0,"Lausanne, Dranse"
8592035,0,76.0,97.0,"Lausanne, Ecole Commerce"
8592035,1,83.0,105.0,"Lausanne, Ecole Commerce"
8592035,2,82.0,103.0,"Lausanne, Ecole Commerce"
8592035,3,80.0,100.0,"Lausanne, Ecole Commerce"
8592035,4,82.0,105.0,"Lausanne, Ecole Commerce"
8592035,5,99.0,116.0,"Lausanne, Ecole Commerce"
8592035,6,73.0,87.0,"Lausanne, Ecole Commerce"
8592038,0,42.0,57.0,"Lausanne, Eglantine"
8592038,1,50.0,66.0,"Lausanne, Eglantine"
8592038,2,54.0,70.0,"Lausanne, Eglantine"
8592038,3,50.0,65.0,"Lausanne, Eglantine"
8592038,4,52.0,67.0,"Lausanne, Eglantine"
8592038,5,82.0,94.0,"Lausanne, Eglantine"
8592038,6,39.0,47.0,"Lausanne, Eglantine"
8592043,0,0.0,0.0,"Lausanne, Faverges"
8592043,1,0.0,0.0,"Lausanne, Faverges"
8592043,2,0.0,0.0,"Lausanne, Faverges"
8592043,3,0.0,0.0,"Lausanne, Faverges"
8592043,4,0.0,0.0,"Lausanne, Faverges"
8592043,5,0.0,0.0,"Lausanne, Faverges"
8592043,6,0.0,0.0,"Lausanne, Faverges"
8592050,1,858.0,858.0,"Lausanne, gare"
8592050,2,700.0,720.0,"Lausanne, gare"
8592050,3,475.0,499.0,"Lausanne, gare"
8592051,0,23.0,43.0,"Lausanne, Georgette"
8592051,1,30.0,50.0,"Lausanne, Georgette"
8592051,2,32.0,55.0,"Lausanne, Georgette"
8592051,3,30.0,50.0,"Lausanne, Georgette"
8592051,4,32.0,52.0,"Lausanne, Georgette"
8592051,5,62.0,77.0,"Lausanne, Georgette"
8592051,6,35.0,49.0,"Lausanne, Georgette"
8592053,0,26.0,39.0,"Lausanne, Grande-Borde"
8592053,1,22.0,40.0,"Lausanne, Grande-Borde"
8592053,2,32.0,51.0,"Lausanne, Grande-Borde"
8592053,3,23.5,41.0,"Lausanne, Grande-Borde"
8592053,4,42.0,53.0,"Lausanne, Grande-Borde"
8592053,5,50.0,57.5,"Lausanne, Grande-Borde"
8592053,6,29.0,35.0,"Lausanne, Grande-Borde"
8592071,0,30.0,32.0,"Lausanne, Mémise"
8592071,1,34.0,36.0,"Lausanne, Mémise"
8592071,2,41.0,43.0,"Lausanne, Mémise"
8592071,3,35.5,36.0,"Lausanne, Mémise"
8592071,4,41.0,44.0,"Lausanne, Mémise"
8592071,5,53.5,60.0,"Lausanne, Mémise"
8592071,6,33.0,36.0,"Lausanne, Mémise"
8592072,1,1238.0,1238.0,"Lausanne, Mirabeau"
8592072,2,1302.0,1321.5,"Lausanne, Mirabeau"
8592072,3,761.5,809.0,"Lausanne, Mirabeau"
8592078,0,219.0,232.0,"Lausanne, Montétan"
8592078,4,182.0,195.0,"Lausanne, Montétan"
8592078,5,348.5,369.5,"Lausanne, Montétan"
8592096,1,652.0,682.0,"Lausanne, Pont Chauderon"
8592096,2,550.0,600.0,"Lausanne, Pont Chauderon"
8592096,3,274.5,299.0,"Lausanne, Pont Chauderon"
8592107,0,92.0,108.0,"Lausanne, Rapille"
8592107,1,97.0,113.0,"Lausanne, Rapille"
8592107,2,99.0,116.0,"Lausanne, Rapille"
8592107,3,95.0,111.0,"Lausanne, Rapille"
8592107,4,99.0,116.0,"Lausanne, Rapille"
8592107,5,113.0,129.0,"Lausanne, Rapille"
8592107,6,89.0,101.0,"Lausanne, Rapille"
8592119,0,203.0,233.0,"Lausanne, St-Paul"
8592119,4,182.0,200.0,"Lausanne, St-Paul"
8592119,5,308.5,330.0,"Lausanne, St-Paul"
8592120,0,37.0,79.0,"Lausanne, St-Roch"
8592120,1,43.0,94.0,"Lausanne, St-Roch"
8592120,2,41.0,87.0,"Lausanne, St-Roch"
8592120,3,40.0,88.0,"Lausanne, St-Roch"
8592120,4,42.0,92.0,"Lausanne, St-Roch"
8592120,5,41.5,85.0,"Lausanne, St-Roch"
8592120,6,8.0,41.0,"Lausanne, St-Roch"
8592123,0,10.5,23.0,"Lausanne, Trabandan"
8592123,1,18.5,36.5,"Lausanne, Trabandan"
8592123,2,17.0,38.0,"Lausanne, Trabandan"
8592123,3,17.0,33.0,"Lausanne, Trabandan"
8592123,4,19.0,39.0,"Lausanne, Trabandan"
8592123,5,55.0,68.0,"Lausanne, Trabandan"
8592123,6,42.0,49.0,"Lausanne, Trabandan"
8592124,0,201.0,207.0,"Lausanne, Valency"
8592124,4,152.0,152.0,"Lausanne, Valency"
8592124,5,335.5,349.5,"Lausanne, Valency"
8592132,0,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,1,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,2,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,3,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,4,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,5,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,6,0.0,0.0,"Lausanne, Vieux-Moulin"
8592134,1,958.0,975.0,"Lausanne, Villard"
8592134,2,815.0,815.0,"Lausanne, Villard"
8592134,3,1662.0,1662.0,"Lausanne, Villard"
8592173,0,270.0,270.0,"Prilly, centre"
8592173,4,247.0,247.0,"Prilly, centre"
8592173,5,402.5,405.5,"Prilly, centre"
8592175,0,254.0,259.0,"Prilly, Chasseur"
8592175,4,211.0,215.0,"Prilly, Chasseur"
8592175,5,424.5,502.0,"Prilly, Chasseur"
8592176,0,0.0,0.0,"Prilly, Coudraie"
8592176,1,0.0,0.0,"Prilly, Coudraie"
8592176,2,0.0,0.0,"Prilly, Coudraie"
8592176,3,0.0,0.0,"Prilly, Coudraie"
8592176,4,0.0,0.0,"Prilly, Coudraie"
8592176,5,0.0,0.0,"Prilly, Coudraie"
8592176,6,0.0,0.0,"Prilly, Coudraie"
8592181,0,177.0,189.0,"Prilly, Huttins"
8592181,4,112.0,125.0,"Prilly, Huttins"
8592181,5,317.0,320.0,"Prilly, Huttins"
8592187,0,96.0,111.0,"Prilly, Mont-Goulin"
8592187,1,101.0,116.0,"Prilly, Mont-Goulin"
8592187,2,102.0,119.0,"Prilly, Mont-Goulin"
8592187,3,99.0,115.0,"Prilly, Mont-Goulin"
8592187,4,103.0,119.0,"Prilly, Mont-Goulin"
8592187,5,116.0,131.0,"Prilly, Mont-Goulin"
8592187,6,93.0,104.0,"Prilly, Mont-Goulin"
8592190,1,0.0,0.0,"Pully, Perraudettaz"
8592190,2,0.0,0.0,"Pully, Perraudettaz"
8592190,3,0.0,0.0,"Pully, Perraudettaz"
8592190,4,0.0,0.0,"Pully, Perraudettaz"
