stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8504176,0,56.0,105.0,"Lausanne, Tunnel"
8504176,1,83.0,135.0,"Lausanne, Tunnel"
8504176,2,83.0,131.0,"Lausanne, Tunnel"
8504176,3,80.0,131.0,"Lausanne, Tunnel"
8504176,4,92.0,147.0,"Lausanne, Tunnel"
8504176,5,144.0,194.0,"Lausanne, Tunnel"
8504176,6,66.0,114.0,"Lausanne, Tunnel"
8579237,0,20.0,45.0,"Lausanne, Ours"
8579237,1,42.0,66.0,"Lausanne, Ours"
8579237,2,41.5,65.0,"Lausanne, Ours"
8579237,3,37.0,62.0,"Lausanne, Ours"
8579237,4,45.0,66.0,"Lausanne, Ours"
8579237,5,97.5,116.0,"Lausanne, Ours"
8579237,6,49.0,66.0,"Lausanne, Ours"
8579255,0,21.0,56.0,"Lausanne, Pont-de-Chailly"
8579255,1,40.0,75.0,"Lausanne, Pont-de-Chailly"
8579255,2,37.0,70.0,"Lausanne, Pont-de-Chailly"
8579255,3,30.0,65.0,"Lausanne, Pont-de-Chailly"
8579255,4,39.0,73.0,"Lausanne, Pont-de-Chailly"
8579255,5,59.0,89.0,"Lausanne, Pont-de-Chailly"
8579255,6,13.0,42.0,"Lausanne, Pont-de-Chailly"
8579256,0,0.0,0.0,"Pully, Val-Vert"
8579256,1,0.0,0.0,"Pully, Val-Vert"
8579256,2,0.0,0.0,"Pully, Val-Vert"
8579256,3,0.0,0.0,"Pully, Val-Vert"
8579256,4,0.0,0.0,"Pully, Val-Vert"
8579256,5,0.0,0.0,"Pully, Val-Vert"
8579256,6,0.0,0.0,"Pully, Val-Vert"
8588431,0,59.0,77.0,"Lausanne, Béthusy"
8588431,1,80.0,98.0,"Lausanne, Béthusy"
8588431,2,76.0,96.0,"Lausanne, Béthusy"
8588431,3,70.0,90.5,"Lausanne, Béthusy"
8588431,4,77.0,98.0,"Lausanne, Béthusy"
8588431,5,108.0,125.0,"Lausanne, Béthusy"
8588431,6,52.0,71.0,"Lausanne, Béthusy"
8588432,0,57.0,75.0,"Lausanne, Chailly-Village"
8588432,1,74.0,91.0,"Lausanne, Chailly-Village"
8588432,2,68.0,86.0,"Lausanne, Chailly-Village"
8588432,3,67.0,86.0,"Lausanne, Chailly-Village"
8588432,4,73.0,91.0,"Lausanne, Chailly-Village"
8588432,5,90.0,105.0,"Lausanne, Chailly-Village"
8588432,6,47.5,63.5,"Lausanne, Chailly-Village"
8588434,0,55.0,71.0,"Pully, Rosiaz"
8588434,1,70.0,87.0,"Pully, Rosiaz"
8588434,2,67.0,85.0,"Pully, Rosiaz"
8588434,3,64.0,80.5,"Pully, Rosiaz"
8588434,4,67.0,86.0,"Pully, Rosiaz"
8588434,5,87.0,104.0,"Pully, Rosiaz"
8588434,6,54.0,67.0,"Pully, Rosiaz"
8589522,0,48.0,70.5,"Lausanne, place du Nord"
8589522,1,80.0,106.0,"Lausanne, place du Nord"
8589522,2,76.0,98.0,"Lausanne, place du Nord"
8589522,3,73.0,97.0,"Lausanne, place du Nord"
8589522,4,86.0,111.0,"Lausanne, place du Nord"
8589522,5,119.0,139.0,"Lausanne, place du Nord"
8589522,6,61.0,78.0,"Lausanne, place du Nord"
8590442,0,63.0,106.0,"Lausanne, Riponne-M. Béjart"
8590442,1,89.0,137.0,"Lausanne, Riponne-M. Béjart"
8590442,2,87.0,131.0,"Lausanne, Riponne-M. Béjart"
8590442,3,87.0,134.0,"Lausanne, Riponne-M. Béjart"
8590442,4,97.0,143.5,"Lausanne, Riponne-M. Béjart"
8590442,5,152.0,195.0,"Lausanne, Riponne-M. Béjart"
8590442,6,74.0,109.0,"Lausanne, Riponne-M. Béjart"
8591988,0,66.0,101.0,"Lausanne, Bel-Air"
8591988,1,97.0,130.5,"Lausanne, Bel-Air"
8591988,2,93.0,127.0,"Lausanne, Bel-Air"
8591988,3,94.5,131.0,"Lausanne, Bel-Air"
8591988,4,104.0,141.0,"Lausanne, Bel-Air"
8591988,5,170.0,203.0,"Lausanne, Bel-Air"
8591988,6,71.0,97.0,"Lausanne, Bel-Air"
8592001,0,84.0,108.0,"Lausanne, Boston"
8592001,1,103.0,131.0,"Lausanne, Boston"
8592001,2,100.0,125.0,"Lausanne, Boston"
8592001,3,104.0,131.0,"Lausanne, Boston"
8592001,4,114.0,141.0,"Lausanne, Boston"
8592001,5,190.0,211.0,"Lausanne, Boston"
8592001,6,82.0,111.0,"Lausanne, Boston"
8592010,0,39.0,84.0,"Lausanne, Chauderon"
8592010,1,66.0,111.0,"Lausanne, Chauderon"
8592010,2,64.0,108.0,"Lausanne, Chauderon"
8592010,3,67.0,111.0,"Lausanne, Chauderon"
8592010,4,77.0,120.0,"Lausanne, Chauderon"
8592010,5,138.0,179.0,"Lausanne, Chauderon"
8592010,6,46.0,82.0,"Lausanne, Chauderon"
