line_name,type,company,vehicle_id,timestamp,stop_name,lon,lat
IC5,,SBB,85:11:1506:001,2022-11-10 07:50:32,Lausanne,6.6290924759666545,46.516788130312484
IC5,,SBB,85:11:1508:001,2022-11-10 08:49:23,Lausanne,6.6290924759666545,46.516788130312484
IC5,,SBB,85:11:1510:001,2022-11-10 09:49:17,Lausanne,6.6290924759666545,46.516788130312484
IC5,,SBB,85:11:1512:002,2022-11-10 10:44:15,Lausanne,6.6290924759666545,46.516788130312484
IC5,,SBB,85:11:1514:001,2022-11-10 11:49:56,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1516:001,2022-11-10 12:43:27,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1518:001,2022-11-10 13:44:16,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1520:001,2022-11-10 14:43:46,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1522:001,2022-11-10 15:44:30,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1524:001,2022-11-10 16:46:33,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1526:001,2022-11-10 17:49:45,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1528:001,2022-11-10 18:45:05,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1530:001,2022-11-10 19:47:56,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1532:001,2022-11-10 20:46:55,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1534:001,2022-11-10 21:49:25,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1536:001,2022-11-10 22:50:25,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1538:002,2022-11-10 23:44:17,Lausanne,6.6290924759666545,46.516788130312484
IR,,SBB,85:11:1556:002,2022-11-10 08:16:07,Renens VD,6.578938168575626,46.53703826915346
IR,,SBB,85:11:1556:002,2022-11-10 08:24:13,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1571:002,2022-11-10 16:41:10,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1571:002,2022-11-10 16:45:44,Renens VD,6.578938168575626,46.53703826915346
IR,Zug,SBB,85:11:1573:003,2022-11-10 17:41:32,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1573:003,2022-11-10 17:47:50,Renens VD,6.578938168575626,46.53703826915346
IR,,SBB,85:11:1704:001,2022-11-10 06:38:42,Lausanne,6.6290924759666545,46.516788130312484
IR90,,SBB,85:11:1706:001,2022-11-10 07:40:25,Lausanne,6.6290924759666545,46.516788130312484
