stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8579254,0,-26.0,17.0,"Lausanne, St-François"
8579254,1,-11.5,30.0,"Lausanne, St-François"
8579254,2,-9.0,31.0,"Lausanne, St-François"
8579254,3,-13.0,30.0,"Lausanne, St-François"
8579254,4,-5.0,30.0,"Lausanne, St-François"
8579254,5,0.0,35.0,"Lausanne, St-François"
8579254,6,-20.0,16.0,"Lausanne, St-François"
8588446,0,31.0,52.0,"Pully, Clergère"
8588446,1,49.0,69.0,"Pully, Clergère"
8588446,2,43.0,67.0,"Pully, Clergère"
8588446,3,43.0,66.0,"Pully, Clergère"
8588446,4,44.0,65.0,"Pully, Clergère"
8588446,5,45.0,61.0,"Pully, Clergère"
8588446,6,23.0,40.0,"Pully, Clergère"
8591979,0,222.5,222.5,"Lausanne, Alpes"
8591979,4,192.5,192.5,"Lausanne, Alpes"
8591979,6,-34.0,-31.5,"Lausanne, Alpes"
8591981,0,56.0,65.5,"Lausanne, avenue du Léman"
8591981,1,70.0,79.0,"Lausanne, avenue du Léman"
8591981,2,67.0,78.0,"Lausanne, avenue du Léman"
8591981,3,70.0,77.0,"Lausanne, avenue du Léman"
8591981,4,68.0,77.0,"Lausanne, avenue du Léman"
8591981,5,80.0,86.0,"Lausanne, avenue du Léman"
8591981,6,50.0,56.0,"Lausanne, avenue du Léman"
8591983,0,18.0,35.0,"Lausanne, Batelière"
8591983,1,28.0,47.0,"Lausanne, Batelière"
8591983,2,23.0,40.0,"Lausanne, Batelière"
8591983,3,25.0,45.0,"Lausanne, Batelière"
8591983,4,23.0,41.0,"Lausanne, Batelière"
8591983,5,14.0,28.0,"Lausanne, Batelière"
8591983,6,57.5,69.0,"Lausanne, Batelière"
8591985,0,31.5,50.0,"Lausanne, jardin botanique"
8591985,1,39.0,57.0,"Lausanne, jardin botanique"
8591985,2,37.0,57.0,"Lausanne, jardin botanique"
8591985,3,39.0,58.0,"Lausanne, jardin botanique"
8591985,4,39.0,60.0,"Lausanne, jardin botanique"
8591985,5,24.0,37.0,"Lausanne, jardin botanique"
8591985,6,48.0,58.0,"Lausanne, jardin botanique"
8591999,0,60.0,72.5,"Lausanne, Bonne-Espérance"
8591999,1,76.0,89.0,"Lausanne, Bonne-Espérance"
8591999,2,72.0,87.0,"Lausanne, Bonne-Espérance"
8591999,3,73.0,86.0,"Lausanne, Bonne-Espérance"
8591999,4,73.0,87.0,"Lausanne, Bonne-Espérance"
8591999,5,85.0,95.0,"Lausanne, Bonne-Espérance"
8591999,6,59.0,68.0,"Lausanne, Bonne-Espérance"
8592001,0,46.0,76.0,"Lausanne, Boston"
8592001,1,61.0,80.0,"Lausanne, Boston"
8592001,2,64.0,98.0,"Lausanne, Boston"
8592001,3,54.0,79.0,"Lausanne, Boston"
8592001,4,51.5,65.0,"Lausanne, Boston"
8592001,5,18.0,24.0,"Lausanne, Boston"
8592001,6,31.5,46.0,"Lausanne, Boston"
8592004,0,102.0,115.0,"Lausanne, Cécil"
8592004,1,101.5,113.0,"Lausanne, Cécil"
8592004,2,121.0,131.0,"Lausanne, Cécil"
8592004,3,104.0,116.0,"Lausanne, Cécil"
8592004,4,105.0,110.0,"Lausanne, Cécil"
8592004,5,48.5,49.0,"Lausanne, Cécil"
8592004,6,71.0,75.0,"Lausanne, Cécil"
8592005,0,62.0,84.5,"Lausanne, Cèdres"
8592005,1,71.0,96.0,"Lausanne, Cèdres"
8592005,2,68.0,93.0,"Lausanne, Cèdres"
8592005,3,70.5,96.0,"Lausanne, Cèdres"
8592005,4,71.0,95.0,"Lausanne, Cèdres"
8592005,5,54.0,71.0,"Lausanne, Cèdres"
8592005,6,96.0,110.5,"Lausanne, Cèdres"
8592024,0,45.5,60.0,"Lausanne, Cour"
8592024,1,54.0,68.0,"Lausanne, Cour"
8592024,2,52.0,66.0,"Lausanne, Cour"
8592024,3,51.0,65.0,"Lausanne, Cour"
8592024,4,53.0,67.0,"Lausanne, Cour"
8592024,5,86.0,98.0,"Lausanne, Cour"
8592024,6,64.0,76.0,"Lausanne, Cour"
8592027,0,46.0,60.0,"Lausanne, Dapples"
8592027,1,54.0,68.0,"Lausanne, Dapples"
8592027,2,53.0,67.0,"Lausanne, Dapples"
8592027,3,54.0,69.0,"Lausanne, Dapples"
8592027,4,54.0,69.0,"Lausanne, Dapples"
8592027,5,70.0,79.0,"Lausanne, Dapples"
8592027,6,60.0,69.0,"Lausanne, Dapples"
8592028,0,228.5,236.0,"Lausanne, Délices"
8592028,4,146.0,169.0,"Lausanne, Délices"
8592028,6,35.5,46.5,"Lausanne, Délices"
8592038,0,57.0,72.0,"Lausanne, Eglantine"
8592038,1,71.0,87.0,"Lausanne, Eglantine"
8592038,2,67.0,85.0,"Lausanne, Eglantine"
8592038,3,67.0,84.0,"Lausanne, Eglantine"
8592038,4,66.0,83.0,"Lausanne, Eglantine"
8592038,5,75.0,87.0,"Lausanne, Eglantine"
8592038,6,45.0,56.0,"Lausanne, Eglantine"
8592039,0,227.0,229.0,"Lausanne, Elysée"
8592039,4,165.0,165.0,"Lausanne, Elysée"
8592039,6,46.0,50.0,"Lausanne, Elysée"
8592040,0,10.0,49.0,"Lausanne, Epinettes"
8592040,1,21.5,58.0,"Lausanne, Epinettes"
8592040,2,21.0,58.0,"Lausanne, Epinettes"
8592040,3,22.0,58.0,"Lausanne, Epinettes"
8592040,4,24.0,61.0,"Lausanne, Epinettes"
8592040,5,40.5,69.0,"Lausanne, Epinettes"
8592040,6,30.0,58.0,"Lausanne, Epinettes"
8592050,0,-34.0,18.0,"Lausanne, gare"
8592050,1,-23.0,25.0,"Lausanne, gare"
8592050,2,-24.0,25.0,"Lausanne, gare"
8592050,3,-24.0,24.0,"Lausanne, gare"
8592050,4,-11.0,30.0,"Lausanne, gare"
8592050,5,-14.0,21.0,"Lausanne, gare"
8592050,6,-28.0,18.0,"Lausanne, gare"
8592051,0,16.0,51.0,"Lausanne, Georgette"
8592051,1,26.0,62.0,"Lausanne, Georgette"
8592051,2,27.0,63.0,"Lausanne, Georgette"
8592051,3,27.0,63.0,"Lausanne, Georgette"
8592051,4,27.0,63.0,"Lausanne, Georgette"
8592051,5,23.0,57.0,"Lausanne, Georgette"
8592051,6,7.0,35.0,"Lausanne, Georgette"
8592062,0,203.0,213.0,"Lausanne, Jurigoz"
8592062,4,169.0,171.0,"Lausanne, Jurigoz"
8592062,6,1.0,1.0,"Lausanne, Jurigoz"
8592068,0,0.0,0.0,"Lausanne, Maladière"
8592068,1,0.0,0.0,"Lausanne, Maladière"
8592068,2,0.0,0.0,"Lausanne, Maladière"
8592068,3,0.0,0.0,"Lausanne, Maladière"
8592068,4,0.0,0.0,"Lausanne, Maladière"
8592068,5,0.0,0.0,"Lausanne, Maladière"
8592068,6,0.0,0.0,"Lausanne, Maladière"
8592072,0,21.0,37.0,"Lausanne, Mirabeau"
8592072,1,29.0,44.0,"Lausanne, Mirabeau"
8592072,2,32.0,49.5,"Lausanne, Mirabeau"
8592072,3,31.0,46.0,"Lausanne, Mirabeau"
8592072,4,34.0,50.0,"Lausanne, Mirabeau"
8592072,5,28.0,39.0,"Lausanne, Mirabeau"
8592072,6,11.0,19.0,"Lausanne, Mirabeau"
8592077,0,212.0,213.0,"Lausanne, Montchoisi"
8592077,4,158.0,163.0,"Lausanne, Montchoisi"
8592077,6,11.0,18.0,"Lausanne, Montchoisi"
8592080,0,25.0,42.0,"Lausanne, Montoie"
8592080,1,31.0,50.0,"Lausanne, Montoie"
8592080,2,30.0,49.0,"Lausanne, Montoie"
8592080,3,30.0,50.0,"Lausanne, Montoie"
8592080,4,30.0,50.0,"Lausanne, Montoie"
8592080,5,32.0,48.0,"Lausanne, Montoie"
8592080,6,37.0,52.0,"Lausanne, Montoie"
8592084,0,235.5,238.5,"Lausanne, Musée Olympique"
8592084,4,154.0,162.0,"Lausanne, Musée Olympique"
8592084,6,30.5,35.5,"Lausanne, Musée Olympique"
8592096,0,75.0,87.0,"Lausanne, Pont Chauderon"
