stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8592053,5,-11.0,-11.0,"Lausanne, Grande-Borde"
8592053,6,-77.0,-77.0,"Lausanne, Grande-Borde"
8592071,0,-2.0,17.0,"Lausanne, Mémise"
8592071,1,-20.0,-17.0,"Lausanne, Mémise"
8592071,2,-5.5,-4.5,"Lausanne, Mémise"
8592071,3,34.5,48.0,"Lausanne, Mémise"
8592071,4,18.0,36.0,"Lausanne, Mémise"
8592071,5,11.0,11.0,"Lausanne, Mémise"
8592071,6,-55.0,-55.0,"Lausanne, Mémise"
8592102,0,19.0,56.0,"Lausanne, Prélaz"
8592102,1,37.0,75.0,"Lausanne, Prélaz"
8592102,2,41.0,78.0,"Lausanne, Prélaz"
8592102,3,38.0,74.0,"Lausanne, Prélaz"
8592102,4,31.0,67.0,"Lausanne, Prélaz"
8592102,5,75.0,109.0,"Lausanne, Prélaz"
8592102,6,16.0,48.0,"Lausanne, Prélaz"
8592103,0,9.0,28.0,"Lausanne, Prélaz-les-Roses"
8592103,1,31.0,49.0,"Lausanne, Prélaz-les-Roses"
8592103,2,33.0,53.0,"Lausanne, Prélaz-les-Roses"
8592103,3,30.5,49.0,"Lausanne, Prélaz-les-Roses"
8592103,4,23.0,44.0,"Lausanne, Prélaz-les-Roses"
8592103,5,54.0,77.0,"Lausanne, Prélaz-les-Roses"
8592103,6,0.0,10.0,"Lausanne, Prélaz-les-Roses"
8592109,0,29.0,53.0,"Lausanne, Recordon"
8592109,1,48.0,71.0,"Lausanne, Recordon"
8592109,2,50.0,75.0,"Lausanne, Recordon"
8592109,3,46.0,70.0,"Lausanne, Recordon"
8592109,4,41.0,65.0,"Lausanne, Recordon"
8592109,5,85.0,107.0,"Lausanne, Recordon"
8592109,6,29.0,47.0,"Lausanne, Recordon"
8592132,0,-61.5,0.0,"Lausanne, Vieux-Moulin"
8592132,1,-100.0,0.0,"Lausanne, Vieux-Moulin"
8592132,2,-77.5,0.0,"Lausanne, Vieux-Moulin"
8592132,3,-59.0,0.0,"Lausanne, Vieux-Moulin"
8592132,4,-71.0,0.0,"Lausanne, Vieux-Moulin"
8592132,5,-30.0,0.0,"Lausanne, Vieux-Moulin"
8592132,6,-111.0,0.0,"Lausanne, Vieux-Moulin"
