stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8579239,0,15.0,60.0,"Epalinges, Croisettes"
8579239,1,20.0,66.0,"Epalinges, Croisettes"
8579239,2,20.0,67.0,"Epalinges, Croisettes"
8579239,3,16.0,63.0,"Epalinges, Croisettes"
8579239,4,19.0,66.0,"Epalinges, Croisettes"
8579239,5,15.0,60.0,"Epalinges, Croisettes"
8579239,6,0.0,40.0,"Epalinges, Croisettes"
8589525,0,61.0,68.0,"Epalinges, Planches"
8589525,1,66.0,73.0,"Epalinges, Planches"
8589525,2,66.0,74.0,"Epalinges, Planches"
8589525,3,62.0,70.0,"Epalinges, Planches"
8589525,4,66.0,74.0,"Epalinges, Planches"
8589525,5,60.0,65.0,"Epalinges, Planches"
8589525,6,43.0,46.0,"Epalinges, Planches"
8591962,0,0.0,0.0,"Epalinges, Ballègue"
8591962,1,0.0,0.0,"Epalinges, Ballègue"
8591962,2,0.0,0.0,"Epalinges, Ballègue"
8591962,3,0.0,0.0,"Epalinges, Ballègue"
8591962,4,0.0,0.0,"Epalinges, Ballègue"
8591962,5,0.0,0.0,"Epalinges, Ballègue"
8591962,6,0.0,0.0,"Epalinges, Ballègue"
8591963,0,70.0,79.0,"Epalinges, Biolleyre"
8591963,1,71.0,81.0,"Epalinges, Biolleyre"
8591963,2,73.0,82.0,"Epalinges, Biolleyre"
8591963,3,68.0,78.0,"Epalinges, Biolleyre"
8591963,4,70.0,81.0,"Epalinges, Biolleyre"
8591963,5,85.0,95.0,"Epalinges, Biolleyre"
8591963,6,74.0,78.5,"Epalinges, Biolleyre"
8591964,0,0.0,0.0,"Epalinges, Bois-Murat"
8591964,1,0.0,0.0,"Epalinges, Bois-Murat"
8591964,2,0.0,0.0,"Epalinges, Bois-Murat"
8591964,3,0.0,0.0,"Epalinges, Bois-Murat"
8591964,4,0.0,0.0,"Epalinges, Bois-Murat"
8591964,5,0.0,0.0,"Epalinges, Bois-Murat"
8591964,6,0.0,0.0,"Epalinges, Bois-Murat"
8591965,0,57.0,67.0,"Epalinges, Girarde"
8591965,1,62.0,73.0,"Epalinges, Girarde"
8591965,2,63.0,75.0,"Epalinges, Girarde"
8591965,3,58.0,70.0,"Epalinges, Girarde"
8591965,4,59.0,70.0,"Epalinges, Girarde"
8591965,5,73.0,81.0,"Epalinges, Girarde"
8591965,6,58.0,65.0,"Epalinges, Girarde"
8591966,0,29.0,50.0,"Epalinges, Croix-Blanche"
8591966,1,32.0,53.0,"Epalinges, Croix-Blanche"
8591966,2,33.0,55.0,"Epalinges, Croix-Blanche"
8591966,3,30.0,52.0,"Epalinges, Croix-Blanche"
8591966,4,32.0,55.0,"Epalinges, Croix-Blanche"
8591966,5,43.0,61.0,"Epalinges, Croix-Blanche"
8591966,6,28.0,40.0,"Epalinges, Croix-Blanche"
8591967,0,69.0,72.0,"Epalinges, En Praz Bin"
8591967,1,72.0,75.0,"Epalinges, En Praz Bin"
8591967,2,73.0,76.0,"Epalinges, En Praz Bin"
8591967,3,70.0,73.0,"Epalinges, En Praz Bin"
8591967,4,70.0,73.0,"Epalinges, En Praz Bin"
8591967,5,82.0,84.0,"Epalinges, En Praz Bin"
8591967,6,68.0,70.0,"Epalinges, En Praz Bin"
8591969,0,51.0,66.0,"Epalinges, Polny"
8591969,1,56.0,76.0,"Epalinges, Polny"
8591969,2,57.0,74.0,"Epalinges, Polny"
8591969,3,54.0,74.0,"Epalinges, Polny"
8591969,4,53.0,71.0,"Epalinges, Polny"
8591969,5,89.5,102.0,"Epalinges, Polny"
8591969,6,70.0,81.0,"Epalinges, Polny"
8591971,0,34.0,48.0,"Epalinges, Tuileries"
8591971,1,36.0,49.0,"Epalinges, Tuileries"
8591971,2,37.0,50.0,"Epalinges, Tuileries"
8591971,3,34.0,47.0,"Epalinges, Tuileries"
8591971,4,38.0,52.0,"Epalinges, Tuileries"
8591971,5,36.0,49.0,"Epalinges, Tuileries"
8591971,6,29.0,36.0,"Epalinges, Tuileries"
