stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8501209,0,12.0,36.0,"Lausanne, Malley"
8501209,1,21.0,42.0,"Lausanne, Malley"
8501209,2,18.0,41.0,"Lausanne, Malley"
8501209,3,17.0,41.0,"Lausanne, Malley"
8501209,4,19.0,42.0,"Lausanne, Malley"
8501209,5,24.0,45.0,"Lausanne, Malley"
8501209,6,-1.0,17.0,"Lausanne, Malley"
8510421,0,74.0,81.0,"Crissier, Chicorée"
8510421,1,86.0,93.0,"Crissier, Chicorée"
8510421,2,82.0,88.0,"Crissier, Chicorée"
8510421,3,83.0,88.0,"Crissier, Chicorée"
8510421,4,87.0,94.0,"Crissier, Chicorée"
8510421,5,72.0,78.0,"Crissier, Chicorée"
8510421,6,51.0,56.0,"Crissier, Chicorée"
8583748,0,0.0,10.0,"Villars-Ste-Croix, En Coulaye"
8583748,1,0.0,11.0,"Villars-Ste-Croix, En Coulaye"
8583748,2,0.0,11.0,"Villars-Ste-Croix, En Coulaye"
8583748,3,0.0,12.0,"Villars-Ste-Croix, En Coulaye"
8583748,4,0.0,9.0,"Villars-Ste-Croix, En Coulaye"
8583748,5,0.0,0.0,"Villars-Ste-Croix, En Coulaye"
8583748,6,0.0,0.0,"Villars-Ste-Croix, En Coulaye"
8588839,0,38.0,73.0,"Renens VD, 14 Avril"
8588839,1,46.0,81.0,"Renens VD, 14 Avril"
8588839,2,47.0,82.0,"Renens VD, 14 Avril"
8588839,3,47.0,82.0,"Renens VD, 14 Avril"
8588839,4,47.0,82.0,"Renens VD, 14 Avril"
8588839,5,40.0,72.0,"Renens VD, 14 Avril"
8588839,6,22.0,46.0,"Renens VD, 14 Avril"
8588840,0,65.0,78.0,"Crissier, Noutes"
8588840,1,75.0,88.0,"Crissier, Noutes"
8588840,2,73.0,87.0,"Crissier, Noutes"
8588840,3,76.0,89.0,"Crissier, Noutes"
8588840,4,74.0,88.0,"Crissier, Noutes"
8588840,5,65.0,77.0,"Crissier, Noutes"
8588840,6,48.0,56.0,"Crissier, Noutes"
8588841,0,63.0,73.0,"Crissier, scierie"
8588841,1,73.0,81.0,"Crissier, scierie"
8588841,2,71.0,78.0,"Crissier, scierie"
8588841,3,73.0,84.0,"Crissier, scierie"
8588841,4,71.0,80.5,"Crissier, scierie"
8588841,5,63.0,69.0,"Crissier, scierie"
8588841,6,46.0,51.5,"Crissier, scierie"
8588842,0,42.0,52.5,"Crissier, Bré"
8588842,1,49.0,61.5,"Crissier, Bré"
8588842,2,48.0,59.0,"Crissier, Bré"
8588842,3,51.0,63.0,"Crissier, Bré"
8588842,4,46.0,58.0,"Crissier, Bré"
8588842,5,47.0,56.0,"Crissier, Bré"
8588842,6,40.0,46.0,"Crissier, Bré"
8588843,0,66.0,80.0,"Crissier, centre"
8588843,1,74.0,88.0,"Crissier, centre"
8588843,2,70.0,85.0,"Crissier, centre"
8588843,3,75.0,90.0,"Crissier, centre"
8588843,4,69.0,86.0,"Crissier, centre"
8588843,5,68.0,81.0,"Crissier, centre"
8588843,6,65.0,72.0,"Crissier, centre"
8588845,0,25.0,38.0,"Crissier, Timonet"
8588845,1,31.0,43.0,"Crissier, Timonet"
8588845,2,27.0,38.0,"Crissier, Timonet"
8588845,3,30.0,41.0,"Crissier, Timonet"
8588845,4,26.0,37.0,"Crissier, Timonet"
8588845,5,35.0,45.0,"Crissier, Timonet"
8588845,6,32.0,38.0,"Crissier, Timonet"
8588846,0,27.0,41.0,"Villars-Ste-Croix, Croix Péage"
8588846,1,31.0,45.0,"Villars-Ste-Croix, Croix Péage"
8588846,2,28.0,41.0,"Villars-Ste-Croix, Croix Péage"
8588846,3,31.0,45.0,"Villars-Ste-Croix, Croix Péage"
8588846,4,28.0,42.0,"Villars-Ste-Croix, Croix Péage"
8588846,5,38.0,45.0,"Villars-Ste-Croix, Croix Péage"
8588846,6,25.0,31.0,"Villars-Ste-Croix, Croix Péage"
8588847,0,18.0,31.0,"Villars-Ste-Croix, village"
8588847,1,27.0,41.0,"Villars-Ste-Croix, village"
8588847,2,25.0,39.0,"Villars-Ste-Croix, village"
8588847,3,25.0,41.0,"Villars-Ste-Croix, village"
8588847,4,25.0,39.0,"Villars-Ste-Croix, village"
8588847,5,34.0,43.0,"Villars-Ste-Croix, village"
8588847,6,29.0,37.0,"Villars-Ste-Croix, village"
8588848,0,26.0,37.0,"Villars-Ste-Croix, Le Sansy"
8588848,1,37.0,45.0,"Villars-Ste-Croix, Le Sansy"
8588848,2,33.0,42.0,"Villars-Ste-Croix, Le Sansy"
8588848,3,33.0,44.0,"Villars-Ste-Croix, Le Sansy"
8588848,4,31.0,42.0,"Villars-Ste-Croix, Le Sansy"
8588848,5,45.0,52.0,"Villars-Ste-Croix, Le Sansy"
8588848,6,48.5,52.0,"Villars-Ste-Croix, Le Sansy"
8588983,0,0.0,11.0,"Renens VD, gare sud"
8588983,1,0.0,17.0,"Renens VD, gare sud"
8588983,2,0.0,16.0,"Renens VD, gare sud"
8588983,3,0.0,19.0,"Renens VD, gare sud"
8588983,4,2.0,19.0,"Renens VD, gare sud"
8588983,5,17.0,29.5,"Renens VD, gare sud"
8588983,6,0.0,8.0,"Renens VD, gare sud"
8591933,0,72.0,85.0,"Chavannes-R., Planta"
8591933,1,80.0,91.0,"Chavannes-R., Planta"
8591933,2,79.0,91.0,"Chavannes-R., Planta"
8591933,3,80.0,93.0,"Chavannes-R., Planta"
8591933,4,80.0,96.0,"Chavannes-R., Planta"
8591933,5,103.0,116.0,"Chavannes-R., Planta"
8591933,6,82.0,87.0,"Chavannes-R., Planta"
8592049,0,0.0,17.0,"Prilly, Galicien"
8592049,1,0.0,19.0,"Prilly, Galicien"
8592049,2,0.0,19.0,"Prilly, Galicien"
8592049,3,0.0,18.0,"Prilly, Galicien"
8592049,4,0.0,16.0,"Prilly, Galicien"
8592049,5,0.0,17.0,"Prilly, Galicien"
8592049,6,0.0,13.0,"Prilly, Galicien"
8592200,0,139.0,147.0,"Renens VD, 1er Août"
8592200,1,151.0,162.0,"Renens VD, 1er Août"
8592200,2,157.0,165.0,"Renens VD, 1er Août"
8592200,3,156.0,163.0,"Renens VD, 1er Août"
8592200,4,155.0,164.0,"Renens VD, 1er Août"
8592200,5,149.0,154.0,"Renens VD, 1er Août"
8592200,6,107.0,111.0,"Renens VD, 1er Août"
8592202,0,4.0,15.0,"Renens VD, Avenir"
8592202,1,13.0,21.0,"Renens VD, Avenir"
8592202,2,12.0,19.0,"Renens VD, Avenir"
