stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8588839,0,-9.0,31.0,"Renens VD, 14 Avril"
8588839,1,3.0,40.0,"Renens VD, 14 Avril"
8588839,2,6.0,46.0,"Renens VD, 14 Avril"
8588839,3,5.0,45.0,"Renens VD, 14 Avril"
8588839,4,14.0,53.0,"Renens VD, 14 Avril"
8588839,5,29.0,65.0,"Renens VD, 14 Avril"
8588839,6,22.0,50.0,"Renens VD, 14 Avril"
8588846,0,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,1,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,2,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,3,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,4,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,5,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588846,6,0.0,0.0,"Villars-Ste-Croix, Croix Péage"
8588983,2,288.0,306.0,"Renens VD, gare sud"
8591818,0,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,1,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,2,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,3,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,4,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,5,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591818,6,0.0,0.0,"Lausanne-Flon, pl. de l'Europe"
8591930,0,13.0,33.0,"Bussigny, Croix de Plan"
8591930,1,22.0,41.0,"Bussigny, Croix de Plan"
8591930,2,26.0,47.0,"Bussigny, Croix de Plan"
8591930,3,23.0,45.0,"Bussigny, Croix de Plan"
8591930,4,26.0,47.0,"Bussigny, Croix de Plan"
8591930,5,26.0,46.0,"Bussigny, Croix de Plan"
8591930,6,40.0,50.0,"Bussigny, Croix de Plan"
8591931,0,19.0,45.0,"Bussigny, Buyère"
8591931,1,28.0,54.0,"Bussigny, Buyère"
8591931,2,30.0,57.0,"Bussigny, Buyère"
8591931,3,29.0,56.0,"Bussigny, Buyère"
8591931,4,29.0,56.0,"Bussigny, Buyère"
8591931,5,22.0,46.0,"Bussigny, Buyère"
8591931,6,25.0,45.0,"Bussigny, Buyère"
8591935,0,35.0,56.0,"Crissier, Arc-en-Ciel"
8591935,1,44.0,61.0,"Crissier, Arc-en-Ciel"
8591935,2,51.0,68.0,"Crissier, Arc-en-Ciel"
8591935,3,46.0,65.0,"Crissier, Arc-en-Ciel"
8591935,4,51.0,68.0,"Crissier, Arc-en-Ciel"
8591935,5,62.0,79.0,"Crissier, Arc-en-Ciel"
8591935,6,65.0,76.0,"Crissier, Arc-en-Ciel"
8591939,0,23.0,43.0,"Crissier, Zinguerie"
8591939,1,32.0,52.0,"Crissier, Zinguerie"
8591939,2,35.0,56.0,"Crissier, Zinguerie"
8591939,3,34.0,55.0,"Crissier, Zinguerie"
8591939,4,39.0,58.0,"Crissier, Zinguerie"
8591939,5,46.0,65.0,"Crissier, Zinguerie"
8591939,6,55.0,64.0,"Crissier, Zinguerie"
8592001,0,53.0,75.0,"Lausanne, Boston"
8592001,1,55.0,76.0,"Lausanne, Boston"
8592001,2,56.0,77.5,"Lausanne, Boston"
8592001,3,50.0,69.0,"Lausanne, Boston"
8592001,4,59.0,80.0,"Lausanne, Boston"
8592001,5,95.5,114.0,"Lausanne, Boston"
8592001,6,83.0,102.0,"Lausanne, Boston"
8592010,0,0.0,39.0,"Lausanne, Chauderon"
8592010,1,0.0,41.0,"Lausanne, Chauderon"
8592010,2,0.0,42.0,"Lausanne, Chauderon"
8592010,3,0.0,38.0,"Lausanne, Chauderon"
8592010,4,0.0,43.0,"Lausanne, Chauderon"
8592010,5,0.0,47.0,"Lausanne, Chauderon"
8592010,6,0.0,44.0,"Lausanne, Chauderon"
8592011,5,194.5,194.5,"Lausanne, Chauderon-Ale"
8592022,0,96.0,120.0,"Lausanne, Couchirard"
8592022,1,113.0,136.0,"Lausanne, Couchirard"
8592022,2,115.0,140.0,"Lausanne, Couchirard"
8592022,3,112.0,138.0,"Lausanne, Couchirard"
8592022,4,114.0,139.0,"Lausanne, Couchirard"
8592022,5,124.0,147.0,"Lausanne, Couchirard"
8592022,6,78.0,101.0,"Lausanne, Couchirard"
8592036,0,36.0,71.0,"Lausanne, Ecole des Métiers"
8592036,1,49.0,86.0,"Lausanne, Ecole des Métiers"
8592036,2,51.5,87.0,"Lausanne, Ecole des Métiers"
8592036,3,50.0,87.0,"Lausanne, Ecole des Métiers"
8592036,4,53.0,88.0,"Lausanne, Ecole des Métiers"
8592036,5,60.0,92.0,"Lausanne, Ecole des Métiers"
8592036,6,34.0,57.0,"Lausanne, Ecole des Métiers"
8592041,0,91.0,102.0,"Lausanne, EPSIC"
8592041,1,101.0,115.0,"Lausanne, EPSIC"
8592041,2,104.0,118.0,"Lausanne, EPSIC"
8592041,3,103.0,116.0,"Lausanne, EPSIC"
8592041,4,105.0,119.0,"Lausanne, EPSIC"
8592041,5,111.0,121.0,"Lausanne, EPSIC"
8592041,6,97.0,105.0,"Lausanne, EPSIC"
8592049,0,0.0,47.0,"Prilly, Galicien"
8592049,1,14.0,63.5,"Prilly, Galicien"
8592049,2,16.0,66.0,"Prilly, Galicien"
8592049,3,9.0,58.0,"Prilly, Galicien"
8592049,4,19.0,66.0,"Prilly, Galicien"
8592049,5,41.0,85.0,"Prilly, Galicien"
8592049,6,3.0,46.0,"Prilly, Galicien"
8592098,0,48.0,67.0,"Lausanne, Port-Franc"
8592098,1,58.0,78.0,"Lausanne, Port-Franc"
8592098,2,58.0,79.5,"Lausanne, Port-Franc"
8592098,3,58.0,81.0,"Lausanne, Port-Franc"
8592098,4,61.0,82.0,"Lausanne, Port-Franc"
8592098,5,48.0,70.0,"Lausanne, Port-Franc"
8592098,6,45.0,58.0,"Lausanne, Port-Franc"
8592102,0,16.0,50.0,"Lausanne, Prélaz"
8592102,1,25.0,59.0,"Lausanne, Prélaz"
8592102,2,21.0,57.0,"Lausanne, Prélaz"
8592102,3,19.0,55.0,"Lausanne, Prélaz"
8592102,4,26.0,58.0,"Lausanne, Prélaz"
8592102,5,49.5,81.0,"Lausanne, Prélaz"
8592102,6,48.0,78.0,"Lausanne, Prélaz"
8592103,0,40.0,59.0,"Lausanne, Prélaz-les-Roses"
8592103,1,53.0,75.0,"Lausanne, Prélaz-les-Roses"
8592103,2,55.0,76.0,"Lausanne, Prélaz-les-Roses"
8592103,3,48.0,69.0,"Lausanne, Prélaz-les-Roses"
8592103,4,56.0,78.0,"Lausanne, Prélaz-les-Roses"
8592103,5,64.0,84.0,"Lausanne, Prélaz-les-Roses"
8592103,6,23.0,40.5,"Lausanne, Prélaz-les-Roses"
8592109,0,30.0,60.0,"Lausanne, Recordon"
8592109,1,35.0,65.0,"Lausanne, Recordon"
8592109,2,32.0,64.0,"Lausanne, Recordon"
8592109,3,28.0,59.0,"Lausanne, Recordon"
8592109,4,38.0,67.0,"Lausanne, Recordon"
8592109,5,67.0,95.0,"Lausanne, Recordon"
8592109,6,60.0,87.0,"Lausanne, Recordon"
8592202,0,16.0,36.0,"Renens VD, Avenir"
8592202,1,27.0,47.0,"Renens VD, Avenir"
8592202,2,30.0,49.0,"Renens VD, Avenir"
8592202,3,28.0,47.0,"Renens VD, Avenir"
8592202,4,36.0,55.0,"Renens VD, Avenir"
8592202,5,43.0,61.0,"Renens VD, Avenir"
8592202,6,32.0,47.0,"Renens VD, Avenir"
8592213,0,21.0,42.0,"Renens VD, Hôtel-de-Ville"
8592213,1,33.5,55.0,"Renens VD, Hôtel-de-Ville"
8592213,2,37.0,57.0,"Renens VD, Hôtel-de-Ville"
8592213,3,33.0,54.0,"Renens VD, Hôtel-de-Ville"
8592213,4,42.0,60.0,"Renens VD, Hôtel-de-Ville"
8592213,5,67.0,84.0,"Renens VD, Hôtel-de-Ville"
8592213,6,42.0,56.0,"Renens VD, Hôtel-de-Ville"
8592217,0,0.0,40.0,"Renens VD, Perrelet"
8592217,1,13.0,53.0,"Renens VD, Perrelet"
8592217,2,13.0,55.0,"Renens VD, Perrelet"
8592217,3,11.0,50.0,"Renens VD, Perrelet"
8592217,4,19.0,58.0,"Renens VD, Perrelet"
8592217,5,42.0,78.0,"Renens VD, Perrelet"
8592217,6,15.0,47.0,"Renens VD, Perrelet"
8592221,0,25.0,40.0,"Renens VD, Sous l'Eglise"
8592221,1,39.0,55.0,"Renens VD, Sous l'Eglise"
8592221,2,41.0,57.0,"Renens VD, Sous l'Eglise"
8592221,3,39.0,53.0,"Renens VD, Sous l'Eglise"
8592221,4,47.0,62.0,"Renens VD, Sous l'Eglise"
8592221,5,70.0,84.0,"Renens VD, Sous l'Eglise"
8592221,6,51.0,63.0,"Renens VD, Sous l'Eglise"
8592223,0,36.5,57.5,"Renens VD, village"
8592223,1,49.0,70.0,"Renens VD, village"
8592223,2,52.0,72.0,"Renens VD, village"
8592223,3,48.0,69.0,"Renens VD, village"
8592223,4,57.0,78.0,"Renens VD, village"
8592223,5,71.0,91.0,"Renens VD, village"
8592223,6,64.0,80.0,"Renens VD, village"
8593815,0,38.0,49.0,"Crissier, Jura"
8593815,1,47.0,59.0,"Crissier, Jura"
8593815,2,52.0,65.0,"Crissier, Jura"
8593815,3,50.0,62.0,"Crissier, Jura"
8593815,4,54.0,67.0,"Crissier, Jura"
8593815,5,68.0,78.5,"Crissier, Jura"
8593815,6,69.0,76.0,"Crissier, Jura"
8593869,2,275.0,275.0,"Chavannes-R., Glycines"
8594177,0,34.0,48.0,"Bussigny, Cocagne"
8594177,1,40.0,55.0,"Bussigny, Cocagne"
8594177,2,42.0,57.0,"Bussigny, Cocagne"
8594177,3,41.0,55.0,"Bussigny, Cocagne"
8594177,4,43.0,57.0,"Bussigny, Cocagne"
8594177,5,35.0,48.0,"Bussigny, Cocagne"
8594177,6,22.0,31.0,"Bussigny, Cocagne"
8594178,0,38.0,53.0,"Bussigny, Rente"
8594178,1,46.0,59.0,"Bussigny, Rente"
8594178,2,46.0,61.0,"Bussigny, Rente"
8594178,3,45.0,58.0,"Bussigny, Rente"
8594178,4,46.0,61.0,"Bussigny, Rente"
8594178,5,43.0,51.0,"Bussigny, Rente"
8594178,6,32.0,39.0,"Bussigny, Rente"
