stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8579259,0,59.0,66.0,"Lutry, Landar"
8579259,1,60.0,66.0,"Lutry, Landar"
8579259,2,67.0,75.0,"Lutry, Landar"
8579259,3,65.0,70.0,"Lutry, Landar"
8579259,4,65.0,70.0,"Lutry, Landar"
8579259,5,46.0,50.0,"Lutry, Landar"
8579259,6,46.0,49.0,"Lutry, Landar"
8579260,0,0.0,0.0,"Lutry, Croix/Lutry"
8579260,1,0.0,0.0,"Lutry, Croix/Lutry"
8579260,2,0.0,0.0,"Lutry, Croix/Lutry"
8579260,3,0.0,0.0,"Lutry, Croix/Lutry"
8579260,4,0.0,0.0,"Lutry, Croix/Lutry"
8579260,5,0.0,0.0,"Lutry, Croix/Lutry"
8579260,6,0.0,0.0,"Lutry, Croix/Lutry"
8588438,0,53.0,58.0,"Lutry, Echerins"
8588438,1,55.0,58.5,"Lutry, Echerins"
8588438,2,55.0,60.0,"Lutry, Echerins"
8588438,3,55.0,58.0,"Lutry, Echerins"
8588438,4,53.0,58.0,"Lutry, Echerins"
8588438,5,43.0,47.0,"Lutry, Echerins"
8588438,6,38.0,44.0,"Lutry, Echerins"
8591976,0,24.0,52.0,"La Conversion, gare"
8591976,1,26.0,53.5,"La Conversion, gare"
8591976,2,31.0,56.0,"La Conversion, gare"
8591976,3,26.0,54.0,"La Conversion, gare"
8591976,4,25.5,52.0,"La Conversion, gare"
8591976,5,8.0,32.0,"La Conversion, gare"
8591976,6,1.0,26.0,"La Conversion, gare"
8592145,0,55.0,65.0,"Lutry, avenue William"
8592145,1,56.0,65.0,"Lutry, avenue William"
8592145,2,60.0,71.0,"Lutry, avenue William"
8592145,3,59.0,65.0,"Lutry, avenue William"
8592145,4,58.0,65.0,"Lutry, avenue William"
8592145,5,41.0,49.0,"Lutry, avenue William"
8592145,6,39.0,46.0,"Lutry, avenue William"
8592147,0,51.0,60.5,"Lutry, Brûlées"
8592147,1,50.0,60.0,"Lutry, Brûlées"
8592147,2,59.0,70.0,"Lutry, Brûlées"
8592147,3,56.0,64.0,"Lutry, Brûlées"
8592147,4,52.5,61.0,"Lutry, Brûlées"
8592147,5,36.0,48.0,"Lutry, Brûlées"
8592147,6,33.0,37.0,"Lutry, Brûlées"
8592149,0,41.0,56.0,"Lutry, Corsy-Dessous"
8592149,1,42.0,58.0,"Lutry, Corsy-Dessous"
8592149,2,50.0,65.0,"Lutry, Corsy-Dessous"
8592149,3,43.0,59.0,"Lutry, Corsy-Dessous"
8592149,4,42.0,59.0,"Lutry, Corsy-Dessous"
8592149,5,26.0,37.0,"Lutry, Corsy-Dessous"
8592149,6,20.0,29.0,"Lutry, Corsy-Dessous"
8592151,0,55.5,62.0,"Lutry, Colline"
8592151,1,60.5,65.0,"Lutry, Colline"
8592151,2,62.0,67.0,"Lutry, Colline"
8592151,3,59.0,62.0,"Lutry, Colline"
8592151,4,59.0,64.0,"Lutry, Colline"
8592151,5,44.0,50.0,"Lutry, Colline"
8592151,6,38.0,43.0,"Lutry, Colline"
8592152,0,42.5,52.5,"Lutry, Corsy-Dessus"
8592152,1,42.0,49.5,"Lutry, Corsy-Dessus"
8592152,2,55.0,63.0,"Lutry, Corsy-Dessus"
8592152,3,50.0,61.0,"Lutry, Corsy-Dessus"
8592152,4,47.0,57.5,"Lutry, Corsy-Dessus"
8592152,5,31.0,36.0,"Lutry, Corsy-Dessus"
8592152,6,28.0,35.0,"Lutry, Corsy-Dessus"
8592154,0,36.0,54.0,"Lutry, Les Champs"
8592154,1,36.0,53.5,"Lutry, Les Champs"
8592154,2,40.0,56.0,"Lutry, Les Champs"
8592154,3,39.0,55.0,"Lutry, Les Champs"
8592154,4,37.0,55.0,"Lutry, Les Champs"
8592154,5,27.0,38.0,"Lutry, Les Champs"
8592154,6,28.0,40.0,"Lutry, Les Champs"
8592157,0,64.0,72.0,"Lutry, Marionnettes"
8592157,1,66.0,74.0,"Lutry, Marionnettes"
8592157,2,73.0,81.0,"Lutry, Marionnettes"
8592157,3,69.0,76.0,"Lutry, Marionnettes"
8592157,4,68.0,75.0,"Lutry, Marionnettes"
8592157,5,47.5,54.0,"Lutry, Marionnettes"
8592157,6,42.0,46.0,"Lutry, Marionnettes"
8592158,0,85.0,90.0,"Lutry, Orzens"
8592158,1,84.0,91.0,"Lutry, Orzens"
8592158,2,87.0,92.0,"Lutry, Orzens"
8592158,3,85.0,91.0,"Lutry, Orzens"
8592158,4,84.0,91.0,"Lutry, Orzens"
8592158,5,71.0,74.0,"Lutry, Orzens"
8592158,6,70.0,73.0,"Lutry, Orzens"
8592159,0,64.0,71.0,"Lutry, Ponfilet"
8592159,1,64.0,73.0,"Lutry, Ponfilet"
8592159,2,72.0,79.0,"Lutry, Ponfilet"
8592159,3,68.0,75.0,"Lutry, Ponfilet"
8592159,4,66.0,74.0,"Lutry, Ponfilet"
8592159,5,48.0,54.0,"Lutry, Ponfilet"
8592159,6,40.0,45.0,"Lutry, Ponfilet"
8592164,0,20.0,30.0,"Lutry, Voisinand"
8592164,1,8.0,20.0,"Lutry, Voisinand"
8592164,2,27.0,38.0,"Lutry, Voisinand"
8592164,3,26.0,33.0,"Lutry, Voisinand"
8592164,4,18.0,31.0,"Lutry, Voisinand"
8592164,5,1.5,16.0,"Lutry, Voisinand"
8592164,6,-18.5,0.0,"Lutry, Voisinand"
8593861,0,0.0,0.0,"Lutry, gare"
