stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8504176,0,56.0,101.0,"Lausanne, Tunnel"
8504176,1,78.0,117.5,"Lausanne, Tunnel"
8504176,2,73.0,116.0,"Lausanne, Tunnel"
8504176,3,73.0,116.0,"Lausanne, Tunnel"
8504176,4,79.0,117.0,"Lausanne, Tunnel"
8504176,5,90.0,131.0,"Lausanne, Tunnel"
8504176,6,37.0,70.0,"Lausanne, Tunnel"
8587357,0,53.0,87.0,"Lausanne, Bellevaux"
8587357,1,62.0,98.0,"Lausanne, Bellevaux"
8587357,2,63.0,99.0,"Lausanne, Bellevaux"
8587357,3,61.0,95.0,"Lausanne, Bellevaux"
8587357,4,64.0,100.0,"Lausanne, Bellevaux"
8587357,5,68.0,101.0,"Lausanne, Bellevaux"
8587357,6,35.0,63.0,"Lausanne, Bellevaux"
8588842,0,62.0,76.0,"Crissier, Bré"
8588842,1,71.0,86.0,"Crissier, Bré"
8588842,2,72.0,87.0,"Crissier, Bré"
8588842,3,70.0,85.5,"Crissier, Bré"
8588842,4,72.0,87.0,"Crissier, Bré"
8588842,5,66.0,78.0,"Crissier, Bré"
8588842,6,47.0,56.0,"Crissier, Bré"
8588843,0,84.0,101.0,"Crissier, centre"
8588843,1,92.0,109.5,"Crissier, centre"
8588843,2,95.0,111.0,"Crissier, centre"
8588843,3,92.0,109.0,"Crissier, centre"
8588843,4,94.0,112.0,"Crissier, centre"
8588843,5,88.0,104.0,"Crissier, centre"
8588843,6,73.0,83.0,"Crissier, centre"
8588845,0,0.0,0.0,"Crissier, Timonet"
8588845,1,0.0,0.0,"Crissier, Timonet"
8588845,2,0.0,0.0,"Crissier, Timonet"
8588845,3,0.0,0.0,"Crissier, Timonet"
8588845,4,0.0,0.0,"Crissier, Timonet"
8588845,5,0.0,0.0,"Crissier, Timonet"
8588845,6,0.0,0.0,"Crissier, Timonet"
8590442,0,72.0,113.0,"Lausanne, Riponne-M. Béjart"
8590442,1,92.0,135.0,"Lausanne, Riponne-M. Béjart"
8590442,2,83.0,129.0,"Lausanne, Riponne-M. Béjart"
8590442,3,84.0,131.0,"Lausanne, Riponne-M. Béjart"
8590442,4,88.0,134.0,"Lausanne, Riponne-M. Béjart"
8590442,5,104.0,144.0,"Lausanne, Riponne-M. Béjart"
8590442,6,41.0,75.0,"Lausanne, Riponne-M. Béjart"
8591818,0,0.0,49.0,"Lausanne-Flon, pl. de l'Europe"
8591818,1,0.0,59.0,"Lausanne-Flon, pl. de l'Europe"
8591818,2,0.0,60.0,"Lausanne-Flon, pl. de l'Europe"
8591818,3,0.0,60.0,"Lausanne-Flon, pl. de l'Europe"
8591818,4,0.0,58.0,"Lausanne-Flon, pl. de l'Europe"
8591818,5,0.0,63.0,"Lausanne-Flon, pl. de l'Europe"
8591818,6,0.0,76.0,"Lausanne-Flon, pl. de l'Europe"
8591988,0,70.0,123.0,"Lausanne, Bel-Air"
8591988,1,85.0,146.0,"Lausanne, Bel-Air"
8591988,2,87.0,145.0,"Lausanne, Bel-Air"
8591988,3,85.0,144.0,"Lausanne, Bel-Air"
8591988,4,89.0,149.0,"Lausanne, Bel-Air"
8591988,5,109.5,165.0,"Lausanne, Bel-Air"
8591988,6,32.0,75.0,"Lausanne, Bel-Air"
8592001,0,82.0,109.0,"Lausanne, Boston"
8592001,1,103.0,125.0,"Lausanne, Boston"
8592001,2,102.0,126.0,"Lausanne, Boston"
8592001,3,96.0,122.0,"Lausanne, Boston"
8592001,4,103.0,126.0,"Lausanne, Boston"
8592001,5,112.0,135.0,"Lausanne, Boston"
8592001,6,48.0,66.0,"Lausanne, Boston"
8592010,0,41.0,81.0,"Lausanne, Chauderon"
8592010,1,59.0,99.0,"Lausanne, Chauderon"
8592010,2,60.0,98.0,"Lausanne, Chauderon"
8592010,3,58.0,98.0,"Lausanne, Chauderon"
8592010,4,61.0,99.0,"Lausanne, Chauderon"
8592010,5,81.0,116.0,"Lausanne, Chauderon"
8592010,6,2.0,40.0,"Lausanne, Chauderon"
8592019,0,0.0,0.0,"Lausanne, Clochatte"
8592019,1,0.0,0.0,"Lausanne, Clochatte"
8592019,2,0.0,0.0,"Lausanne, Clochatte"
8592019,3,0.0,0.0,"Lausanne, Clochatte"
8592019,4,0.0,0.0,"Lausanne, Clochatte"
8592019,5,0.0,0.0,"Lausanne, Clochatte"
8592019,6,0.0,0.0,"Lausanne, Clochatte"
8592022,0,124.0,144.0,"Lausanne, Couchirard"
8592022,1,131.0,153.0,"Lausanne, Couchirard"
8592022,2,136.0,157.0,"Lausanne, Couchirard"
8592022,3,134.0,156.0,"Lausanne, Couchirard"
8592022,4,138.0,158.0,"Lausanne, Couchirard"
8592022,5,150.0,170.0,"Lausanne, Couchirard"
8592022,6,123.0,143.0,"Lausanne, Couchirard"
8592036,0,53.0,88.0,"Lausanne, Ecole des Métiers"
8592036,1,62.5,99.0,"Lausanne, Ecole des Métiers"
8592036,2,64.0,100.0,"Lausanne, Ecole des Métiers"
8592036,3,62.0,99.0,"Lausanne, Ecole des Métiers"
8592036,4,62.0,99.0,"Lausanne, Ecole des Métiers"
8592036,5,77.0,110.0,"Lausanne, Ecole des Métiers"
8592036,6,59.0,90.0,"Lausanne, Ecole des Métiers"
8592041,0,107.0,119.0,"Lausanne, EPSIC"
8592041,1,114.0,127.0,"Lausanne, EPSIC"
8592041,2,118.0,132.0,"Lausanne, EPSIC"
8592041,3,115.0,128.0,"Lausanne, EPSIC"
8592041,4,118.0,133.0,"Lausanne, EPSIC"
8592041,5,130.0,142.0,"Lausanne, EPSIC"
8592041,6,118.0,129.0,"Lausanne, EPSIC"
8592047,0,100.0,124.0,"Lausanne, Forêt"
8592047,1,111.0,136.0,"Lausanne, Forêt"
8592047,2,110.0,135.0,"Lausanne, Forêt"
8592047,3,108.0,133.0,"Lausanne, Forêt"
8592047,4,113.0,137.0,"Lausanne, Forêt"
8592047,5,104.0,126.0,"Lausanne, Forêt"
8592047,6,67.0,85.0,"Lausanne, Forêt"
8592049,0,29.0,75.0,"Prilly, Galicien"
8592049,1,48.0,95.0,"Prilly, Galicien"
8592049,2,48.0,97.0,"Prilly, Galicien"
8592049,3,44.0,94.0,"Prilly, Galicien"
8592049,4,53.0,99.0,"Prilly, Galicien"
8592049,5,75.0,120.0,"Prilly, Galicien"
8592049,6,18.0,60.0,"Prilly, Galicien"
8592053,0,82.0,102.0,"Lausanne, Grande-Borde"
8592053,1,101.0,125.0,"Lausanne, Grande-Borde"
8592053,2,97.5,118.0,"Lausanne, Grande-Borde"
8592053,3,98.0,119.0,"Lausanne, Grande-Borde"
8592053,4,100.0,121.0,"Lausanne, Grande-Borde"
8592053,5,117.0,138.0,"Lausanne, Grande-Borde"
8592053,6,70.0,86.0,"Lausanne, Grande-Borde"
8592071,0,88.0,102.0,"Lausanne, Mémise"
8592071,1,107.0,125.0,"Lausanne, Mémise"
8592071,2,102.0,118.0,"Lausanne, Mémise"
8592071,3,103.0,119.0,"Lausanne, Mémise"
8592071,4,105.0,122.0,"Lausanne, Mémise"
8592071,5,123.0,138.0,"Lausanne, Mémise"
