stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8506903,0,92.0,100.0,"Bussigny, Sottelles"
8506903,1,96.0,107.0,"Bussigny, Sottelles"
8506903,2,95.0,104.0,"Bussigny, Sottelles"
8506903,3,95.0,104.0,"Bussigny, Sottelles"
8506903,4,84.0,94.0,"Bussigny, Sottelles"
8506903,5,56.0,63.0,"Bussigny, Sottelles"
8506903,6,53.0,57.0,"Bussigny, Sottelles"
8581914,0,0.0,0.0,"Bussigny, gare"
8581914,1,0.0,0.0,"Bussigny, gare"
8581914,2,0.0,0.0,"Bussigny, gare"
8581914,3,0.0,0.0,"Bussigny, gare"
8581914,4,0.0,0.0,"Bussigny, gare"
8581914,5,0.0,0.0,"Bussigny, gare"
8581914,6,0.0,0.0,"Bussigny, gare"
8581917,0,84.0,94.0,"Bussigny, Dallaz"
8581917,1,89.0,100.0,"Bussigny, Dallaz"
8581917,2,86.0,99.0,"Bussigny, Dallaz"
8581917,3,87.0,97.0,"Bussigny, Dallaz"
8581917,4,78.5,90.0,"Bussigny, Dallaz"
8581917,5,48.5,56.5,"Bussigny, Dallaz"
8581917,6,52.0,57.0,"Bussigny, Dallaz"
8581918,0,75.0,85.0,"Bussigny, Grand-Record"
8581918,1,66.5,81.0,"Bussigny, Grand-Record"
8581918,2,77.0,86.0,"Bussigny, Grand-Record"
8581918,3,70.5,81.0,"Bussigny, Grand-Record"
8581918,4,62.0,73.0,"Bussigny, Grand-Record"
8581918,5,47.0,58.0,"Bussigny, Grand-Record"
8581918,6,45.0,53.0,"Bussigny, Grand-Record"
8588850,0,45.0,58.0,"Mex VD, Les Esserts"
8588850,1,51.0,66.5,"Mex VD, Les Esserts"
8588850,2,55.0,66.0,"Mex VD, Les Esserts"
8588850,3,55.0,68.0,"Mex VD, Les Esserts"
8588850,4,40.0,56.0,"Mex VD, Les Esserts"
8588850,5,0.0,21.0,"Mex VD, Les Esserts"
8588850,6,0.0,18.0,"Mex VD, Les Esserts"
8588851,0,55.0,60.0,"Mex VD, Trésy"
8588851,1,52.5,57.0,"Mex VD, Trésy"
8588851,2,67.0,69.0,"Mex VD, Trésy"
8588851,3,58.5,62.0,"Mex VD, Trésy"
8588851,4,40.0,41.0,"Mex VD, Trésy"
8588851,5,26.0,27.0,"Mex VD, Trésy"
8588851,6,17.0,24.0,"Mex VD, Trésy"
8588853,0,53.0,75.0,"Mex VD, village"
8588853,1,66.0,86.0,"Mex VD, village"
8588853,2,66.0,87.0,"Mex VD, village"
8588853,3,64.0,88.0,"Mex VD, village"
8588853,4,49.0,73.0,"Mex VD, village"
8588853,5,16.0,44.0,"Mex VD, village"
8588853,6,17.0,42.0,"Mex VD, village"
8593781,0,76.0,96.0,"Vufflens-la-Ville, église"
8593781,1,86.0,104.0,"Vufflens-la-Ville, église"
8593781,2,89.0,110.0,"Vufflens-la-Ville, église"
8593781,3,84.0,104.0,"Vufflens-la-Ville, église"
8593781,4,70.0,88.0,"Vufflens-la-Ville, église"
8593781,5,42.0,58.0,"Vufflens-la-Ville, église"
8593781,6,42.0,56.0,"Vufflens-la-Ville, église"
8594178,0,51.0,81.0,"Bussigny, Rente"
8594178,1,62.5,90.0,"Bussigny, Rente"
8594178,2,60.5,92.0,"Bussigny, Rente"
8594178,3,56.0,90.0,"Bussigny, Rente"
8594178,4,49.0,76.5,"Bussigny, Rente"
8594178,5,12.5,39.0,"Bussigny, Rente"
8594178,6,13.0,35.0,"Bussigny, Rente"
